Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Reggina Calcio,Roberto Romeo,20,Italy,Right-Back,RB,-,Cassino Calcio 1924,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/roberto-romeo/profil/spieler/153206
Reggina Calcio,Simone Rizzato,27,Italy,Left-Back,LB,£315Th.,AC Ancona,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-rizzato/profil/spieler/21890
Reggina Calcio,Emiliano Bonazzoli,30,Italy,Centre-Forward,CF,£1.89m,UC Sampdoria,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/emiliano-bonazzoli/profil/spieler/5877
Reggina Calcio,Antonio Buscè,33,Italy,Right Midfield,RM,£1.80m,FC Empoli,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-busce/profil/spieler/17174
Reggina Calcio,Biagio Pagano,26,Italy,Right Winger,RW,£360Th.,Rimini FC,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/biagio-pagano/profil/spieler/16899
Reggina Calcio,Mario Cassano,25,Italy,Goalkeeper,GK,£630Th.,Piacenza FC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/mario-cassano/profil/spieler/16748
Reggina Calcio,Daniele Capelli,23,Italy,Centre-Back,CB,£1.80m,Atalanta BC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/daniele-capelli/profil/spieler/30332
Reggina Calcio,Daniele Cacia,25,Italy,Centre-Forward,CF,£1.53m,US Lecce,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/daniele-cacia/profil/spieler/21780
Reggina Calcio,Piermario Morosini,23,Italy,Central Midfield,CM,£900Th.,Udinese Calcio,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/piermario-morosini/profil/spieler/35864
Reggina Calcio,Alessio Viola,18,Italy,Centre-Forward,CF,-,Reggina Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/alessio-viola/profil/spieler/113631
Reggina Calcio,Vincenzo Camilleri,17,Italy,Centre-Back,CB,-,Reggina Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-camilleri/profil/spieler/69212
Reggina Calcio,Ádám Kovácsik,18,Hungary,Goalkeeper,GK,-,Reggina Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/adam-kovacsik/profil/spieler/110744
Reggina Calcio,Pietro Iannazzo,19,Italy,Right Winger,RW,-,Reggina Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/pietro-iannazzo/profil/spieler/85762
Reggina Calcio,Leonardo Pettinari,22,Italy,Left Winger,LW,£45Th.,Ravenna Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/leonardo-pettinari/profil/spieler/54135
Reggina Calcio,Gaetano Ungaro,21,Italy,Centre-Back,CB,£45Th.,Ravenna Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/gaetano-ungaro/profil/spieler/37391
Reggina Calcio,Simone Missiroli,23,Italy,Defensive Midfield,DM,£720Th.,Treviso FBC 1993,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-missiroli/profil/spieler/35747
Reggina Calcio,José Montiel,21,Paraguay,Attacking Midfield,AM,£360Th.,Politehnica Iasi,Romania,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/jose-montiel/profil/spieler/38803
Reggina Calcio,Francesco Cosenza,23,Italy,Centre-Back,CB,£135Th.,US Avellino,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/francesco-cosenza/profil/spieler/57794
Reggina Calcio,Luca Tognozzi,31,Italy,Central Midfield,CM,£450Th.,Brescia Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/luca-tognozzi/profil/spieler/45288
Reggina Calcio,Lóránd Szatmári,20,Hungary,Central Midfield,CM,-,AC Monopoli,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/lorand-szatmari/profil/spieler/85547
Reggina Calcio,Mike Tullberg,23,Denmark,Centre-Forward,CF,£450Th.,Heart of Midlothian FC,Scotland,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/mike-tullberg/profil/spieler/48914
Reggina Calcio,Jonis Khoris,20,Morocco,Second Striker,SS,£45Th.,Ravenna Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/jonis-khoris/profil/spieler/88240
Reggina Calcio,Joelson,25,Brazil,Right Winger,RW,£540Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/joelson/profil/spieler/23233
Reggina Calcio,Kris Thackray,21,England,Centre-Back,CB,-,AC Monopoli,Italy,"End of loanJun 1, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/kris-thackray/profil/spieler/119152
Reggina Calcio,Ivan Castiglia,21,Italy,Central Midfield,CM,£360Th.,AS Cittadella,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/ivan-castiglia/profil/spieler/39519
Modena FC,Cristian Daminuta,19,Romania,Defensive Midfield,DM,£45Th.,Inter Milan Primavera,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/cristian-daminuta/profil/spieler/47873
Modena FC,Leonardo Colucci,36,Italy,Central Midfield,CM,-,US Cremonese,Italy,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/leonardo-colucci/profil/spieler/6000
Modena FC,Enrico Alfonso,21,Italy,Goalkeeper,GK,£270Th.,FC Internazionale,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/enrico-alfonso/profil/spieler/34334
Modena FC,Raffaele Bianco,21,Italy,Central Midfield,CM,£450Th.,Juventus FC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/raffaele-bianco/profil/spieler/56693
Modena FC,Carlo Luisi,32,Italy,Central Midfield,CM,£270Th.,Ascoli Calcio 1898,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/carlo-luisi/profil/spieler/21894
Modena FC,Domenico Girardi,24,Italy,Centre-Forward,CF,-,Chievo Verona,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/domenico-girardi/profil/spieler/84547
Modena FC,Andrea Catellani,21,Italy,Centre-Forward,CF,£675Th.,Calcio Catania,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-catellani/profil/spieler/87091
Modena FC,Cesare Rickler,22,Italy,Centre-Back,CB,£360Th.,Chievo Verona,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/cesare-rickler/profil/spieler/41938
Modena FC,Roberto Cortellini,27,Italy,Left Midfield,LM,£270Th.,SPAL 1907,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/roberto-cortellini/profil/spieler/23350
Modena FC,Mahamet Diagouraga,25,Mali,Centre-Back,CB,£315Th.,Chievo Verona,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/mahamet-diagouraga/profil/spieler/78501
Modena FC,Aiman Napoli,19,Italy,Centre-Forward,CF,-,Inter Milan Primavera,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/aiman-napoli/profil/spieler/88698
Modena FC,Mattia Spezzani,17,Italy,Central Midfield,CM,-,Modena Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/mattia-spezzani/profil/spieler/120691
Modena FC,Antonio Narciso,28,Italy,Goalkeeper,GK,£720Th.,UC AlbinoLeffe,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-narciso/profil/spieler/38599
Modena FC,Antonio Russo,20,Italy,Centre-Forward,CF,£45Th.,AC Mezzocorona,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-russo/profil/spieler/57121
US Lecce,Allan Baclet,23,France,Centre-Forward,CF,£113Th.,AC Arezzo,Italy,£585Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/allan-baclet/profil/spieler/103001
US Lecce,Marino Defendi,23,Italy,Central Midfield,CM,£450Th.,Atalanta BC,Italy,Loan fee:£135Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marino-defendi/profil/spieler/38589
US Lecce,Guido Marilungo,19,Italy,Centre-Forward,CF,£135Th.,UC Sampdoria,Italy,Loan fee:£135Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/guido-marilungo/profil/spieler/61786
US Lecce,Djamel Mesbah,24,Algeria,Left-Back,LB,£450Th.,FC Luzern,Switzerland,£108Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/djamel-mesbah/profil/spieler/17735
US Lecce,Franco Lepore,23,Italy,Right-Back,RB,-,Varese 1910,Italy,Loan fee:£45Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/franco-lepore/profil/spieler/118938
US Lecce,Jefferson Leonardo Trazzi,18,Italy,Goalkeeper,GK,£45Th.,Treviso FBC 1993,Italy,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/jefferson-leonardo-trazzi/profil/spieler/57556
US Lecce,Bryan Bergougnoux,26,France,Attacking Midfield,AM,£1.53m,FC Toulouse,France,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/bryan-bergougnoux/profil/spieler/12132
US Lecce,Manuel Belleri,31,Italy,Right-Back,RB,£900Th.,Bologna FC 1909,Italy,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/manuel-belleri/profil/spieler/6018
US Lecce,Digão,23,Brazil,Centre-Back,CB,£315Th.,AC Milan,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/digao/profil/spieler/44365
US Lecce,Mattia Montefusco,22,Italy,Left-Back,LB,-,Bitonto Calcio,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/mattia-montefusco/profil/spieler/158923
US Lecce,Carlo Vicedomini,23,Italy,Central Midfield,CM,-,SS Juve Stabia,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/carlo-vicedomini/profil/spieler/85087
US Lecce,Giuseppe Cozzolino,23,Italy,Centre-Forward,CF,£810Th.,Potenza Sport Club,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-cozzolino/profil/spieler/32963
US Lecce,Balázs Balogh,19,Hungary,Central Midfield,CM,-,FC Empoli,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/balazs-balogh/profil/spieler/159367
US Lecce,Antonio Mazzotta,19,Italy,Left Midfield,LM,-,US Palermo,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-mazzotta/profil/spieler/61751
US Lecce,Emanuele Terranova,22,Italy,Centre-Back,CB,£405Th.,US Palermo,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/emanuele-terranova/profil/spieler/61770
US Lecce,Daniele Corvia,24,Italy,Centre-Forward,CF,£1.08m,Robur Siena,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/daniele-corvia/profil/spieler/16863
US Lecce,Drissa Diarra,23,Mali,Defensive Midfield,DM,£225Th.,AC Bellinzona,Switzerland,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/drissa-diarra/profil/spieler/6425
US Lecce,Cristian Agnelli,23,Italy,Central Midfield,CM,£270Th.,Sorrento FC,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/cristian-agnelli/profil/spieler/21854
US Lecce,Antonio Tundo,20,Italy,Left-Back,LB,£45Th.,AC Mezzocorona,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-tundo/profil/spieler/56686
US Lecce,Frank Feltscher,21,Venezuela,Right Winger,RW,£360Th.,AC Bellinzona,Switzerland,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/frank-feltscher/profil/spieler/46039
US Lecce,Blazej Vascak,25,Slovakia,Attacking Midfield,AM,£360Th.,FK Teplice,Czech Republic,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/blazej-vascak/profil/spieler/34434
US Lecce,Souleymane Diamoutene,26,Mali,Centre-Back,CB,£1.53m,AS Roma,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/souleymane-diamoutene/profil/spieler/8189
US Lecce,Antonio Di Silvestro,20,Italy,Defensive Midfield,DM,-,AC Monza Brianza,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-di-silvestro/profil/spieler/61619
US Lecce,Patrik Bordon,21,Slovenia,Centre-Forward,CF,£72Th.,FC Koper,Slovenia,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/patrik-bordon/profil/spieler/58380
US Lecce,Vittorio Triarico,20,Italy,Right Midfield,RM,£45Th.,FC Crotone,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/vittorio-triarico/profil/spieler/56685
US Lecce,Ugo Gabrieli,20,Italy,Goalkeeper,GK,£45Th.,US Poggibonsi,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/ugo-gabrieli/profil/spieler/56678
US Lecce,Mattia Conte,21,Italy,Centre-Back,CB,-,SSC Venezia,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/mattia-conte/profil/spieler/61597
US Lecce,Matteo Legittimo,20,Italy,Left-Back,LB,-,AS Real Paganese,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/matteo-legittimo/profil/spieler/61606
US Lecce,Francesco Giorgetti,23,Italy,Left Midfield,LM,-,AC Mezzocorona,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/francesco-giorgetti/profil/spieler/139027
FC Empoli,Éder,22,Italy,Second Striker,SS,£900Th.,Frosinone Calcio,Italy,£2.07m,In,2009,s,serie-b,https://www.transfermarkt.co.uk/eder/profil/spieler/37418
FC Empoli,Marco Granaiola,20,Italy,Central Midfield,CM,£45Th.,Olbia Calcio,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-granaiola/profil/spieler/56906
FC Empoli,Marco Mancosu,20,Italy,Attacking Midfield,AM,£450Th.,Cagliari Calcio,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-mancosu/profil/spieler/51736
FC Empoli,Thomas Lucie Smith,21,Italy,Centre-Forward,CF,-,Virtus Castelfranco,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/thomas-lucie-smith/profil/spieler/120026
FC Empoli,Nikola Gulan,20,Serbia,Left-Back,LB,£360Th.,ACF Fiorentina,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/nikola-gulan/profil/spieler/46553
FC Empoli,Pietro De Giorgio,26,Italy,Left Winger,LW,-,Perugia Calcio,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/pietro-de-giorgio/profil/spieler/102750
FC Empoli,Angelo Antonazzo,27,Italy,Right-Back,RB,£540Th.,Chievo Verona,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/angelo-antonazzo/profil/spieler/38577
FC Empoli,Daniele Mori,19,Italy,Centre-Back,CB,-,Empoli Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/daniele-mori/profil/spieler/56917
FC Empoli,Diego Fabbrini,18,Italy,Attacking Midfield,AM,-,Empoli Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/diego-fabbrini/profil/spieler/56903
FC Empoli,Lorenzo Stovini,32,Italy,Centre-Back,CB,£1.35m,,Without Club,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-stovini/profil/spieler/6446
FC Empoli,Salvatore Caturano,18,Italy,Centre-Forward,CF,-,Taranto FC 1927,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/salvatore-caturano/profil/spieler/56898
FC Empoli,Christian Cesaretti,22,Italy,Centre-Forward,CF,-,Foligno Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/christian-cesaretti/profil/spieler/84460
FC Empoli,Simone Iacoponi,22,Italy,Centre-Back,CB,£90Th.,Cuoiopelli Cappiano Romaiano,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-iacoponi/profil/spieler/59699
FC Empoli,Matteo Bonatti,28,Italy,Centre-Back,CB,£68Th.,Gallipoli Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/matteo-bonatti/profil/spieler/41919
FC Empoli,Alberto Pelagotti,20,Italy,Goalkeeper,GK,-,ASD Manfredonia Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/alberto-pelagotti/profil/spieler/56921
FC Empoli,Giuseppe Arvia,21,Italy,Central Midfield,CM,-,Valenzana Mado SSD,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-arvia/profil/spieler/56893
FC Empoli,Emanuele La Rocca,19,Italy,Left-Back,LB,-,US Gavorrano,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/emanuele-la-rocca/profil/spieler/56939
Torino FC,Blerim Dzemaili,23,Switzerland,Central Midfield,CM,£1.98m,Bolton Wanderers,England,£1.80m,In,2009,s,serie-b,https://www.transfermarkt.co.uk/blerim-dzemaili/profil/spieler/9967
Torino FC,Luca Belingheri,26,Italy,Attacking Midfield,AM,£900Th.,Ascoli Calcio 1898,Italy,£1.17m,In,2009,s,serie-b,https://www.transfermarkt.co.uk/luca-belingheri/profil/spieler/28818
Torino FC,Massimo Loviso,25,Italy,Defensive Midfield,DM,£1.80m,AS Livorno,Italy,£810Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/massimo-loviso/profil/spieler/16869
Torino FC,Nicolás Gorobsov,19,Argentina,Central Midfield,CM,£225Th.,Vicenza Calcio,Italy,£720Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/nicolas-gorobsov/profil/spieler/75611
Torino FC,Simone Loria,32,Italy,Centre-Back,CB,£2.52m,AS Roma,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-loria/profil/spieler/20741
Torino FC,Marco Valtulina,22,Italy,Right Winger,RW,£270Th.,SPAL 1907,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-valtulina/profil/spieler/85499
Torino FC,Manuel Coppola,27,Italy,Central Midfield,CM,£450Th.,Parma FC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/manuel-coppola/profil/spieler/28851
Torino FC,Julio de León,29,Honduras,Attacking Midfield,AM,£3.15m,Parma FC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/julio-de-leon/profil/spieler/6074
Torino FC,Daniele Vantaggiato,24,Italy,Centre-Forward,CF,£2.70m,Parma FC,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/daniele-vantaggiato/profil/spieler/22155
Torino FC,Davide Zoboli,27,Italy,Centre-Back,CB,£1.17m,Brescia Calcio,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-zoboli/profil/spieler/21702
Torino FC,Rachid Arma,24,Morocco,Centre-Forward,CF,-,SPAL 1907,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/rachid-arma/profil/spieler/102053
Torino FC,Denis D'Onofrio,19,Italy,Centre-Forward,CF,-,Torino Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/denis-donofrio/profil/spieler/56732
Torino FC,Manuel Vallati,20,Italy,Centre-Back,CB,-,Torino Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/manuel-vallati/profil/spieler/56765
Torino FC,Danilo Tunno,18,Italy,Goalkeeper,GK,-,Torino Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/danilo-tunno/profil/spieler/134793
Torino FC,Luciano Rabbeni,20,Italy,Second Striker,SS,-,Torino Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/luciano-rabbeni/profil/spieler/164382
Torino FC,Lys Gomis,19,Senegal,Goalkeeper,GK,£45Th.,Torino Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/lys-gomis/profil/spieler/57644
Torino FC,Mattia De Stefano,23,Italy,Centre-Back,CB,-,Foligno Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/mattia-de-stefano/profil/spieler/78499
Torino FC,Sasa Bjelanovic,30,Croatia,Centre-Forward,CF,£1.08m,Vicenza Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/sasa-bjelanovic/profil/spieler/22187
Torino FC,Marco Moro,25,Italy,Centre-Forward,CF,£630Th.,SPAL 1907,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-moro/profil/spieler/61713
Torino FC,Davide Bottone,23,Italy,Central Midfield,CM,£450Th.,Vicenza Calcio,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-bottone/profil/spieler/54999
Torino FC,Nicola Amoruso,34,Italy,Centre-Forward,CF,£2.97m,Robur Siena,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/nicola-amoruso/profil/spieler/4150
Torino FC,David Di Michele,33,Italy,Centre-Forward,CF,£2.25m,West Ham United,England,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/david-di-michele/profil/spieler/6076
Torino FC,Dominique Malonga,20,Congo,Centre-Forward,CF,£360Th.,US Foggia,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/dominique-malonga/profil/spieler/45532
Torino FC,Alessandro Ciniglio,18,Italy,Centre-Forward,CF,-,FC Canavese,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ciniglio/profil/spieler/133970
Torino FC,Paolo Scutti,21,Italy,Attacking Midfield,AM,-,AS Biellese,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/paolo-scutti/profil/spieler/109328
Ascoli Calcio 1898,Arturo Lupoli,22,Italy,Centre-Forward,CF,£1.13m,ACF Fiorentina,Italy,£900Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/arturo-lupoli/profil/spieler/22227
Ascoli Calcio 1898,Jonas Portin,22,Finland,Centre-Back,CB,£675Th.,FF Jaro,Finland,£270Th.,In,2009,s,serie-b,https://www.transfermarkt.co.uk/jonas-portin/profil/spieler/50089
Ascoli Calcio 1898,Giorgio Frezzolini,33,Italy,Goalkeeper,GK,£270Th.,Modena FC,Italy,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/giorgio-frezzolini/profil/spieler/7102
Ascoli Calcio 1898,Christian Amoroso,32,Italy,Central Midfield,CM,£720Th.,Bologna FC 1909,Italy,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/christian-amoroso/profil/spieler/5995
Ascoli Calcio 1898,Enar Jääger,24,Estonia,Centre-Back,CB,£405Th.,Aalesunds FK,Norway,free transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/enar-jaager/profil/spieler/38793
Ascoli Calcio 1898,Mirco Antenucci,24,Italy,Centre-Forward,CF,£630Th.,Calcio Catania,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/mirco-antenucci/profil/spieler/83458
Ascoli Calcio 1898,Cristian Silvestri,34,Italy,Centre-Back,CB,£540Th.,Calcio Catania,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/cristian-silvestri/profil/spieler/6445
Ascoli Calcio 1898,Carlo Camilli,24,Italy,Goalkeeper,GK,£45Th.,VF Colligiana,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/carlo-camilli/profil/spieler/34895
Ascoli Calcio 1898,Giorgio Santarelli,28,Italy,Right-Back,RB,-,AC Monopoli,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/giorgio-santarelli/profil/spieler/128825
Ascoli Calcio 1898,Marco Bernacci,25,Italy,Centre-Forward,CF,£2.34m,Bologna FC 1909,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-bernacci/profil/spieler/24292
Ascoli Calcio 1898,Matteo Ciofani,21,Italy,Centre-Back,CB,-,Renato Curi Angolana,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/matteo-ciofani/profil/spieler/119355
Ascoli Calcio 1898,Sakari Mattila,19,Finland,Defensive Midfield,DM,£225Th.,Udinese Calcio,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/sakari-mattila/profil/spieler/47781
Ascoli Calcio 1898,Antonio Marino,20,Italy,Centre-Back,CB,-,Udinese Calcio,Italy,loan transfer,In,2009,s,serie-b,https://www.transfermarkt.co.uk/antonio-marino/profil/spieler/102537
Ascoli Calcio 1898,Vito Falconieri,23,Italy,Centre-Forward,CF,-,Calcio Catania,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/vito-falconieri/profil/spieler/84589
Ascoli Calcio 1898,Marcello Gazzola,24,Italy,Right-Back,RB,£270Th.,Calcio Catania,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marcello-gazzola/profil/spieler/57643
Ascoli Calcio 1898,Marco Moro,25,Italy,Centre-Forward,CF,£630Th.,Torino FC,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-moro/profil/spieler/61713
Ascoli Calcio 1898,Alessandro Romeo,22,Italy,Centre-Forward,CF,£270Th.,UC Sampdoria,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/alessandro-romeo/profil/spieler/49720
Ascoli Calcio 1898,Francesco Potenza,22,Italy,Left Winger,LW,£45Th.,FC Pro Vasto,Italy,?,In,2009,s,serie-b,https://www.transfermarkt.co.uk/francesco-potenza/profil/spieler/116594
Ascoli Calcio 1898,Carlo Ilari,17,Italy,Central Midfield,CM,-,Ascoli Picchio Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/carlo-ilari/profil/spieler/119357
Ascoli Calcio 1898,Andrea Giordani,19,Italy,Goalkeeper,GK,£45Th.,Ascoli Picchio Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-giordani/profil/spieler/57137
Ascoli Calcio 1898,Alessio De Vecchis,19,Italy,Centre-Forward,CF,-,Ascoli Picchio Primavera,Italy,-,In,2009,s,serie-b,https://www.transfermarkt.co.uk/alessio-de-vecchis/profil/spieler/146931
Ascoli Calcio 1898,Angelo Siniscalchi,24,Italy,Centre-Back,CB,£45Th.,Delfino Pescara 1936,Italy,"End of loanJun 30, 2009",In,2009,s,serie-b,https://www.transfermarkt.co.uk/angelo-siniscalchi/profil/spieler/57454
