Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
AC Cesena,Sacha Cori,23,Italy,Centre-Forward,CF,£315Th.,Carrarese Calcio 1908,Italy,£180Th.,In,2012,s,serie-b,https://www.transfermarkt.co.uk/sacha-cori/profil/spieler/83374
AC Cesena,Daniele Fioretti,21,Italy,Centre-Forward,CF,-,AC Bellaria Igea Marina,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/daniele-fioretti/profil/spieler/231376
AC Cesena,Emanuele Belardi,34,Italy,Goalkeeper,GK,£90Th.,Reggina Calcio,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/emanuele-belardi/profil/spieler/6060
AC Cesena,Mattia Graffiedi,32,Italy,Centre-Forward,CF,£225Th.,AS Gubbio 1910,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/mattia-graffiedi/profil/spieler/6395
AC Cesena,Daniele Forte,21,Italy,Central Midfield,CM,-,AC Bellaria Igea Marina,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/daniele-forte/profil/spieler/226441
AC Cesena,Davide Succi,30,Italy,Centre-Forward,CF,£900Th.,US Palermo,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/davide-succi/profil/spieler/29208
AC Cesena,Caio De Cenco,23,Brazil,Centre-Forward,CF,-,AC Bellaria Igea Marina,Italy,£450,In,2012,s,serie-b,https://www.transfermarkt.co.uk/caio-de-cenco/profil/spieler/199888
AC Cesena,Riccardo Melgrati,18,Italy,Goalkeeper,GK,£68Th.,Inter Under 18,Italy,£450,In,2012,s,serie-b,https://www.transfermarkt.co.uk/riccardo-melgrati/profil/spieler/162951
AC Cesena,Santiago Morero,30,Argentina,Centre-Back,CB,£450Th.,Chievo Verona,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/santiago-morero/profil/spieler/53139
AC Cesena,Fabrizio Bramati,19,Italy,Central Midfield,CM,£45Th.,Crotone Primavera,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-bramati/profil/spieler/176105
AC Cesena,Andrea Rossi,25,Italy,Left-Back,LB,£270Th.,Parma FC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-rossi/profil/spieler/44280
AC Cesena,Alessandro Favalli,19,Italy,Left-Back,LB,£315Th.,US Cremonese,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/alessandro-favalli/profil/spieler/166073
AC Cesena,Milan Djuric,22,Bosnia-Herzegovina,Centre-Forward,CF,£675Th.,Parma FC,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/milan-djuric/profil/spieler/67556
AC Cesena,Marco D'Alessandro,21,Italy,Right Winger,RW,£720Th.,AS Roma,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/marco-dalessandro/profil/spieler/99232
AC Cesena,Luca Caldirola,21,Italy,Centre-Back,CB,£2.25m,FC Internazionale,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/luca-caldirola/profil/spieler/88680
AC Cesena,Gonçalo Brandão,25,Portugal,Centre-Back,CB,£540Th.,Parma FC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/goncalo-brandao/profil/spieler/14195
AC Cesena,Manuel Iori,30,Italy,Defensive Midfield,DM,£900Th.,Chievo Verona,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/manuel-iori/profil/spieler/82684
AC Cesena,Gianluigi Bamonte,28,Italy,Centre-Back,CB,-,AC Bellaria Igea Marina,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/gianluigi-bamonte/profil/spieler/215740
AC Cesena,Marco Mariani,19,Italy,Central Midfield,CM,-,AC Bellaria Igea Marina,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/marco-mariani/profil/spieler/231375
AC Cesena,Grégoire Defrel,21,Martinique,Centre-Forward,CF,£113Th.,Parma FC,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/gregoire-defrel/profil/spieler/163222
AC Cesena,Louise Parfait,21,Cameroon,Defensive Midfield,DM,£810Th.,Genoa CFC,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/louise-parfait/profil/spieler/112464
AC Cesena,Denis Tonucci,23,Italy,Centre-Back,CB,£180Th.,Vicenza Calcio,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/denis-tonucci/profil/spieler/60732
AC Cesena,Gianluca Lapadula,22,Peru,Centre-Forward,CF,£45Th.,Parma FC,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/gianluca-lapadula/profil/spieler/130394
AC Cesena,Edoardo Bonicelli,19,Italy,Centre-Forward,CF,£45Th.,Cesena Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/edoardo-bonicelli/profil/spieler/167431
AC Cesena,Riccardo Martinelli,21,Italy,Centre-Back,CB,-,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/riccardo-martinelli/profil/spieler/122430
AC Cesena,Giacomo Tulli,24,Italy,Left Winger,LW,£203Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/giacomo-tulli/profil/spieler/106136
AC Cesena,Angelo Gregorio,21,Italy,Centre-Back,CB,-,Santarcangelo Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/angelo-gregorio/profil/spieler/268228
AC Cesena,Luca Righini,21,Italy,Central Midfield,CM,£45Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/luca-righini/profil/spieler/119163
AC Cesena,Nicola Del Pivo,20,Italy,Central Midfield,CM,-,Santarcangelo Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/nicola-del-pivo/profil/spieler/226425
AC Cesena,Marco Tattini,21,Italy,Second Striker,SS,£158Th.,Foligno Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/marco-tattini/profil/spieler/109111
AC Cesena,Elia Ballardini,20,Italy,Right Midfield,RM,£45Th.,AS Andria BAT,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/elia-ballardini/profil/spieler/134352
AC Cesena,Alex Teodorani,20,Italy,Goalkeeper,GK,£180Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/alex-teodorani/profil/spieler/84828
AC Cesena,Fabio Cusaro,27,Italy,Centre-Back,CB,£180Th.,US Alessandria Calcio 1912,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/fabio-cusaro/profil/spieler/74037
AC Cesena,Roope Riski,20,Finland,Centre-Forward,CF,£180Th.,Hönefoss BK,Norway,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/roope-riski/profil/spieler/107577
AC Cesena,Éder,25,Italy,Second Striker,SS,£3.60m,UC Sampdoria,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/eder/profil/spieler/37418
AC Cesena,Giacomo Bassoli,22,Italy,Right-Back,RB,£23Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/giacomo-bassoli/profil/spieler/182459
AC Cesena,Luca Ricci,23,Italy,Centre-Back,CB,£158Th.,Spezia Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/luca-ricci/profil/spieler/75613
AC Cesena,Aldo Simoncini,25,San Marino,Goalkeeper,GK,£23Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/aldo-simoncini/profil/spieler/41146
AC Cesena,César Meza Colli,20,Paraguay,Attacking Midfield,AM,£45Th.,Deportivo Alavés,Spain,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/cesar-meza-colli/profil/spieler/163443
AC Cesena,David Meza Colli,23,Paraguay,Defensive Midfield,DM,£90Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/david-meza-colli/profil/spieler/54328
AC Cesena,Matteo Grandi,19,Italy,Goalkeeper,GK,£113Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/matteo-grandi/profil/spieler/155038
AC Cesena,Marcello Scarponi,20,Italy,Central Midfield,CM,£68Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/marcello-scarponi/profil/spieler/163474
AC Cesena,Alejandro Rodríguez,20,Spain,Centre-Forward,CF,£113Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/alejandro-rodriguez/profil/spieler/169533
AC Cesena,Daniele Ferri,20,Italy,Centre-Forward,CF,£68Th.,Santarcangelo Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/daniele-ferri/profil/spieler/157298
AC Cesena,Andrea Moretti,23,Italy,Centre-Forward,CF,£23Th.,Sansepolcro Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-moretti/profil/spieler/152384
AC Cesena,Niccolò Rosseti,22,Italy,Centre-Back,CB,£45Th.,AC Monza Brianza,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/niccolo-rosseti/profil/spieler/103003
AC Cesena,Thomas Fabbri,21,Italy,Right-Back,RB,£23Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/thomas-fabbri/profil/spieler/163394
AC Cesena,Franco Chiavarini,32,Argentina,Centre-Forward,CF,£68Th.,FC Südtirol-Alto Adige,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/franco-chiavarini/profil/spieler/84834
AC Cesena,Andrea Tabanelli,22,Italy,Central Midfield,CM,£113Th.,AC Giacomense,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-tabanelli/profil/spieler/134369
AC Cesena,Jacopo Luppi,19,Italy,Central Midfield,CM,£68Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/jacopo-luppi/profil/spieler/163303
AC Cesena,Andrea Rossini,22,Italy,Goalkeeper,GK,£180Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-rossini/profil/spieler/60727
AC Cesena,Emanuele Fonte,19,Italy,Centre-Back,CB,£45Th.,AC Mantova,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/emanuele-fonte/profil/spieler/149234
AC Cesena,Gianluca Turchetta,21,Italy,Left Winger,LW,£180Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/gianluca-turchetta/profil/spieler/43895
Reggina Calcio,Manuel Fischnaller,20,Italy,Centre-Forward,CF,£720Th.,FC Südtirol-Alto Adige,Italy,£270Th.,In,2012,s,serie-b,https://www.transfermarkt.co.uk/manuel-fischnaller/profil/spieler/102379
Reggina Calcio,Vito Di Bari,29,Italy,Centre-Back,CB,£113Th.,Taranto FC 1927,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/vito-di-bari/profil/spieler/43213
Reggina Calcio,Manuel Angelilli,21,Italy,Right Winger,RW,£45Th.,ASD Città di Marino,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/manuel-angelilli/profil/spieler/88677
Reggina Calcio,Gianmario Comi,20,Italy,Centre-Forward,CF,£360Th.,Milan Primavera,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/gianmario-comi/profil/spieler/130324
Reggina Calcio,Andrea Lussardi,20,Italy,Right Winger,RW,£45Th.,Lupa Piacenza,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-lussardi/profil/spieler/134986
Reggina Calcio,Paolo Baiocco,23,Italy,Goalkeeper,GK,£405Th.,Città di Siracusa,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/paolo-baiocco/profil/spieler/160824
Reggina Calcio,Marco Giannattasio,21,Italy,Central Midfield,CM,£45Th.,Polisportiva Nuova Campobasso Calcio,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/marco-giannattasio/profil/spieler/160306
Reggina Calcio,Mehmet Hetemaj,24,Finland,Defensive Midfield,DM,£270Th.,UC AlbinoLeffe,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/mehmet-hetemaj/profil/spieler/37286
Reggina Calcio,Fabio Lucioni,24,Italy,Centre-Back,CB,£248Th.,Robur Siena,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/fabio-lucioni/profil/spieler/160561
Reggina Calcio,Rodrigo Ely,18,Brazil,Centre-Back,CB,£225Th.,Milan Primavera,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/rodrigo-ely/profil/spieler/176140
Reggina Calcio,Davide Facchin,25,Italy,Goalkeeper,GK,£158Th.,FC Pavia 1911,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/davide-facchin/profil/spieler/45570
Reggina Calcio,Dario Bergamelli,25,Italy,Centre-Back,CB,£180Th.,UC AlbinoLeffe,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/dario-bergamelli/profil/spieler/84468
Reggina Calcio,Francesco Cernuto,21,Italy,Centre-Back,CB,£158Th.,Treviso FBC 1993,Italy,"End of loanJun 30, 2013",In,2012,s,serie-b,https://www.transfermarkt.co.uk/francesco-cernuto/profil/spieler/229250
Reggina Calcio,Flavio Cianci,17,Italy,Centre-Back,CB,£135Th.,Reggina Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/flavio-cianci/profil/spieler/162938
Reggina Calcio,Adriano Louzada,18,Brazil,Right Winger,RW,£68Th.,Reggina Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/adriano-louzada/profil/spieler/167466
Reggina Calcio,Lóránd Szatmári,23,Hungary,Central Midfield,CM,£180Th.,Paksi FC,Hungary,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/lorand-szatmari/profil/spieler/85547
Reggina Calcio,Antonio Lamenza,22,Italy,Second Striker,SS,£45Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/antonio-lamenza/profil/spieler/113623
Reggina Calcio,Alessandro Ruggeri,21,Italy,Left Midfield,LM,£68Th.,Piacenza FC,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ruggeri/profil/spieler/88707
Reggina Calcio,Vincenzo Sarno,24,Italy,Right Winger,RW,£90Th.,SS Virtus Lanciano,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-sarno/profil/spieler/75186
Reggina Calcio,Pietro Marino,25,Italy,Goalkeeper,GK,£225Th.,SS Barletta Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/pietro-marino/profil/spieler/48001
Reggina Calcio,Ádám Kovácsik,21,Hungary,Goalkeeper,GK,£270Th.,Foligno Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/adam-kovacsik/profil/spieler/110744
Reggina Calcio,Francesco Bombagi,22,Italy,Attacking Midfield,AM,£68Th.,Piacenza FC,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/francesco-bombagi/profil/spieler/93292
Reggina Calcio,Filadelfio Carroccio,19,Italy,Left Midfield,LM,£90Th.,Foligno Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/filadelfio-carroccio/profil/spieler/137085
Reggina Calcio,Lorenzo Burzigotti,25,Italy,Centre-Back,CB,£90Th.,US Latina Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-burzigotti/profil/spieler/102770
Reggina Calcio,Jacopo Dall'Oglio,20,Italy,Defensive Midfield,DM,£68Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/jacopo-dalloglio/profil/spieler/167443
Reggina Calcio,Csaba Preklet,21,Hungary,Right-Back,RB,£90Th.,Egri FC,Hungary,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/csaba-preklet/profil/spieler/110749
Reggina Calcio,Nikolas Kras,23,Italy,Central Midfield,CM,£45Th.,FC Esperia Viareggio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/nikolas-kras/profil/spieler/102629
Reggina Calcio,Antonio Giosa,28,Italy,Centre-Back,CB,£180Th.,AC Lumezzane,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/antonio-giosa/profil/spieler/22112
Reggina Calcio,Ousmane Sy,24,Senegal,Left Winger,LW,£225Th.,Benevento Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/ousmane-sy/profil/spieler/140163
Reggina Calcio,Vincenzo Camilleri,20,Italy,Centre-Back,CB,£158Th.,Feralpisalò,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-camilleri/profil/spieler/69212
Reggina Calcio,Dani Verruschi,21,Italy,Centre-Back,CB,£68Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/dani-verruschi/profil/spieler/133978
Reggina Calcio,Andrea Costa,26,Italy,Centre-Back,CB,£270Th.,UC Sampdoria,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-costa/profil/spieler/34336
Reggina Calcio,Cristhian Stuani,25,Uruguay,Centre-Forward,CF,£2.25m,Racing Santander,Spain,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/cristhian-stuani/profil/spieler/59323
Reggina Calcio,Andrea Picone,20,Italy,Centre-Forward,CF,£90Th.,Giulianova Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-picone/profil/spieler/164335
Reggina Calcio,Antonio Cherillo,20,Italy,Second Striker,SS,£45Th.,Treviso FBC 1993,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/antonio-cherillo/profil/spieler/167439
Reggina Calcio,Francesco Zizzari,30,Italy,Centre-Forward,CF,£113Th.,Città di Siracusa,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/francesco-zizzari/profil/spieler/68308
Modena FC,Sinisa Andjelkovic,26,Slovenia,Centre-Back,CB,£720Th.,US Palermo,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/sinisa-andjelkovic/profil/spieler/84622
Modena FC,Alberto Massacci,19,Italy,Centre-Back,CB,-,Manchester United U23,England,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/alberto-massacci/profil/spieler/118086
Modena FC,Dejan Lazarevic,22,Slovenia,Left Winger,LW,£900Th.,Genoa CFC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/dejan-lazarevic/profil/spieler/77603
Modena FC,Angelo Di Stasio,21,Italy,Goalkeeper,GK,£45Th.,USD Irsinese Calcio,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/angelo-di-stasio/profil/spieler/164443
Modena FC,Davide Zoboli,30,Italy,Centre-Back,CB,£360Th.,Brescia Calcio,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/davide-zoboli/profil/spieler/21702
Modena FC,William Lacerda,20,Brazil,Right Winger,RW,£68Th.,Genoa CFC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/william-lacerda/profil/spieler/199795
Modena FC,Federico Moretti,23,Italy,Central Midfield,CM,£180Th.,Calcio Catania,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/federico-moretti/profil/spieler/37731
Modena FC,Wilfred Osuji,22,Nigeria,Defensive Midfield,DM,£360Th.,Calcio Padova,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/wilfred-osuji/profil/spieler/88699
Modena FC,Biagio Pagano,29,Italy,Right Winger,RW,£270Th.,Torino FC,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/biagio-pagano/profil/spieler/16899
Modena FC,Juan Surraco,24,Uruguay,Second Striker,SS,£900Th.,Udinese Calcio,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/juan-surraco/profil/spieler/44375
Modena FC,Nikola Gulan,23,Serbia,Left-Back,LB,£270Th.,ACF Fiorentina,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/nikola-gulan/profil/spieler/46553
Modena FC,Nicolò Manfredini,24,Italy,Goalkeeper,GK,£135Th.,ACF Fiorentina,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/nicolo-manfredini/profil/spieler/139743
Modena FC,Stefano Sturaro,19,Italy,Central Midfield,CM,£225Th.,Genoa CFC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/stefano-sturaro/profil/spieler/167859
Modena FC,Matteo Ardemagni,25,Italy,Centre-Forward,CF,£900Th.,Atalanta BC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/matteo-ardemagni/profil/spieler/85603
Modena FC,Simone Colombi,21,Italy,Goalkeeper,GK,£630Th.,Atalanta BC,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/simone-colombi/profil/spieler/57285
Modena FC,Nazzareno Belfasti,18,Italy,Left-Back,LB,£113Th.,Juventus Primavera,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/nazzareno-belfasti/profil/spieler/124900
Modena FC,Filippo Minarini,18,Italy,Left-Back,LB,£68Th.,Modena Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/filippo-minarini/profil/spieler/179228
Modena FC,Mattia Spezzani,20,Italy,Central Midfield,CM,£135Th.,AC Reggiana 1919,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/mattia-spezzani/profil/spieler/120691
Modena FC,Simone Gozzi,26,Italy,Centre-Back,CB,£270Th.,Cagliari Calcio,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/simone-gozzi/profil/spieler/57099
AS Livorno,Andrea Molinelli,19,Italy,Defensive Midfield,DM,£90Th.,Lupa Piacenza,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrea-molinelli/profil/spieler/122760
AS Livorno,Savvas Gentsoglou,21,Greece,Defensive Midfield,DM,£630Th.,UC Sampdoria,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/savvas-gentsoglou/profil/spieler/46728
AS Livorno,Iacopo Galli,18,Italy,Right-Back,RB,£45Th.,Empoli Primavera,Italy,free transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/iacopo-galli/profil/spieler/163653
AS Livorno,Vincenzo Fiorillo,22,Italy,Goalkeeper,GK,£180Th.,UC Sampdoria,Italy,loan transfer,In,2012,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-fiorillo/profil/spieler/55000
AS Livorno,Émerson,32,Brazil,Centre-Back,CB,£360Th.,Reggina Calcio,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/emerson/profil/spieler/101913
AS Livorno,Giuseppe Gemiti,31,Germany,Left-Back,LB,£360Th.,Novara Calcio 1908,Italy,?,In,2012,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-gemiti/profil/spieler/735
AS Livorno,Dario Colombi,18,Italy,Central Midfield,CM,£135Th.,Livorno Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/dario-colombi/profil/spieler/163641
AS Livorno,Leonardo Torri,18,Italy,Centre-Back,CB,£45Th.,Livorno Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/leonardo-torri/profil/spieler/199213
AS Livorno,Bryan Gioè,18,Italy,Centre-Forward,CF,£90Th.,Livorno Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/bryan-gioe/profil/spieler/199199
AS Livorno,Iacopo Ricciarelli,17,Italy,Goalkeeper,GK,£68Th.,Livorno Primavera,Italy,-,In,2012,s,serie-b,https://www.transfermarkt.co.uk/iacopo-ricciarelli/profil/spieler/199207
AS Livorno,Luca Anzilotti,19,Italy,Defensive Midfield,DM,£45Th.,US Poggibonsi,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/luca-anzilotti/profil/spieler/139552
AS Livorno,Tommaso Barbetta,20,Italy,Goalkeeper,GK,£45Th.,Rosignano Sei Rose,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/tommaso-barbetta/profil/spieler/132802
AS Livorno,Riccardo Regno,19,Italy,Centre-Back,CB,£113Th.,Calcio Portogruaro-Summaga,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/riccardo-regno/profil/spieler/130503
AS Livorno,Giuseppe Rizza,25,Italy,Left Midfield,LM,£113Th.,US Pergocrema 1932,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-rizza/profil/spieler/85115
AS Livorno,Fabrizio Di Bella,24,Italy,Centre-Back,CB,£45Th.,Piacenza FC,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-di-bella/profil/spieler/102329
AS Livorno,Welle Ossou,21,Italy,Centre-Back,CB,£23Th.,AC Montichiari,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/welle-ossou/profil/spieler/119371
AS Livorno,Romano Perticone,25,Italy,Centre-Back,CB,£810Th.,Modena FC,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/romano-perticone/profil/spieler/44294
AS Livorno,Andrey Galabinov,23,Bulgaria,Centre-Forward,CF,£158Th.,Bassano Virtus 55 ST,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/andrey-galabinov/profil/spieler/67639
AS Livorno,Federico Ceccherini,20,Italy,Centre-Back,CB,£68Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2012",In,2012,s,serie-b,https://www.transfermarkt.co.uk/federico-ceccherini/profil/spieler/163639
