Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Modena FC,Giuseppe Gemiti,27,Germany,Left-Back,LB,£450Th.,Piacenza FC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-gemiti/profil/spieler/735
Modena FC,Francesco Stanco,21,Italy,Centre-Forward,CF,£45Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-stanco/profil/spieler/57124
US Triestina,Pablo Granoche,24,Uruguay,Centre-Forward,CF,£2.70m,Chievo Verona,Italy,Loan fee:£90Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/pablo-granoche/profil/spieler/61803
US Triestina,Davide Marchini,27,Italy,Right Midfield,RM,£540Th.,Cagliari Calcio,Italy,£45Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/davide-marchini/profil/spieler/38596
US Triestina,Alberto Cossentino,19,Italy,Centre-Back,CB,£45Th.,US Palermo,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alberto-cossentino/profil/spieler/48943
US Triestina,Roberto Sabato,20,Italy,Left-Back,LB,-,AS Pizzighettone,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/roberto-sabato/profil/spieler/88908
US Triestina,Juanito Gómez,23,Argentina,Left Winger,LW,£68Th.,AC Bellaria Igea Marina,Italy,£19Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/juanito-gomez/profil/spieler/38592
US Triestina,Paolo Acerbis,25,Italy,Goalkeeper,GK,£450Th.,UC AlbinoLeffe,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/paolo-acerbis/profil/spieler/22232
US Triestina,Erminio Rullo,24,Italy,Left-Back,LB,£810Th.,SSC Napoli,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/erminio-rullo/profil/spieler/6444
US Triestina,Mateo Fígoli,23,Uruguay,Attacking Midfield,AM,£720Th.,Danubio FC,Uruguay,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mateo-figoli/profil/spieler/55332
US Triestina,Isah Eliakwu,22,Nigeria,Centre-Forward,CF,£1.04m,ASD Spezia Calcio 2008,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/isah-eliakwu/profil/spieler/18245
US Triestina,Cristian Cristea,20,Romania,Centre-Forward,CF,£90Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/cristian-cristea/profil/spieler/60698
US Triestina,Matteo Ardemagni,21,Italy,Centre-Forward,CF,-,Pro Patria Gallaratese GB,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-ardemagni/profil/spieler/85603
US Triestina,Fabrizio Cacciatore,21,Italy,Right-Back,RB,-,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-cacciatore/profil/spieler/85605
US Triestina,Michael Cia,19,Italy,Central Midfield,CM,-,Atalanta BC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/michael-cia/profil/spieler/85606
US Triestina,Mauro Minelli,27,Italy,Centre-Back,CB,£405Th.,Calcio Catania,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mauro-minelli/profil/spieler/21693
US Triestina,Marcello Cottafava,30,Italy,Centre-Back,CB,£540Th.,US Lecce,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marcello-cottafava/profil/spieler/23351
US Triestina,Generoso Rossi,29,Italy,Goalkeeper,GK,£630Th.,Calcio Catania,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/generoso-rossi/profil/spieler/6443
US Triestina,Andrea Peana,22,Italy,Centre-Back,CB,£90Th.,FC Crotone,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-peana/profil/spieler/35731
US Triestina,Michael Agazzi,23,Italy,Goalkeeper,GK,£45Th.,US Foggia,Italy,"End of loanJun 1, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/michael-agazzi/profil/spieler/28862
US Triestina,Mattia Graffiedi,28,Italy,Centre-Forward,CF,£720Th.,US Grosseto FC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/mattia-graffiedi/profil/spieler/6395
US Triestina,Filippo Antonelli Agomeri,29,Italy,Right Winger,RW,£810Th.,UC AlbinoLeffe,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/filippo-antonelli-agomeri/profil/spieler/22307
US Triestina,Lorenzo Farinelli,20,Italy,Goalkeeper,GK,-,US Vibonese,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-farinelli/profil/spieler/104206
US Triestina,Andrea Cossu,23,Nigeria,Defensive Midfield,DM,-,AS Real Paganese,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-cossu/profil/spieler/102402
AS Cittadella,Carlo Zotti,25,Italy,Goalkeeper,GK,£90Th.,AS Roma,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/carlo-zotti/profil/spieler/16865
AS Cittadella,José Luis Colman Castro,22,Paraguay,Centre-Back,CB,-,Sportivo Luqueño,Paraguay,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/jose-luis-colman-castro/profil/spieler/82677
AS Cittadella,Matteo Teoldi,23,Italy,Centre-Back,CB,-,SSC Venezia,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-teoldi/profil/spieler/82680
AS Cittadella,Nicolò Cherubin,21,Italy,Centre-Back,CB,£180Th.,Reggina Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicolo-cherubin/profil/spieler/56854
AS Cittadella,Emanuele Pesoli,27,Italy,Centre-Back,CB,£45Th.,SSC Venezia,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/emanuele-pesoli/profil/spieler/29619
AS Cittadella,Ivan Castiglia,20,Italy,Central Midfield,CM,£68Th.,Reggina Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivan-castiglia/profil/spieler/39519
AS Cittadella,Paolo Rossi,25,Italy,Centre-Forward,CF,-,AC Monza Brianza,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/paolo-rossi/profil/spieler/82691
AS Cittadella,Fabio Giordano,24,Italy,Defensive Midfield,DM,-,US Foggia,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/fabio-giordano/profil/spieler/22326
AS Cittadella,Massimo Ganci,26,Italy,Centre-Forward,CF,£630Th.,AS Bari,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimo-ganci/profil/spieler/28019
AS Cittadella,Antonino Bonvissuto,22,Italy,Centre-Forward,CF,-,AS Bari,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/antonino-bonvissuto/profil/spieler/85511
AC Ancona,Guilherme Siqueira,22,Brazil,Left-Back,LB,£450Th.,Udinese Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/guilherme-siqueira/profil/spieler/44373
AC Ancona,Ivan Piccoli,27,Italy,Left Winger,LW,£135Th.,AC Cesena,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivan-piccoli/profil/spieler/24313
AC Ancona,Maurizio Anastasi,31,Italy,Defensive Midfield,DM,£225Th.,US Avellino,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/maurizio-anastasi/profil/spieler/22098
AC Ancona,Salvatore Sirigu,21,Italy,Goalkeeper,GK,£45Th.,US Palermo,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/salvatore-sirigu/profil/spieler/25508
AC Ancona,Matías Miramontes,26,Argentina,Attacking Midfield,AM,£810Th.,Club Atlético Gimnasia y Esgrima (Jujuy),Argentina,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/matias-miramontes/profil/spieler/25501
AC Ancona,Richard Vanigli,37,Italy,Right-Back,RB,£45Th.,FC Empoli,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/richard-vanigli/profil/spieler/21190
AC Ancona,Edoardo Catinali,25,Italy,Defensive Midfield,DM,£23Th.,Perugia Calcio,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/edoardo-catinali/profil/spieler/82698
AC Ancona,Rincón,21,Brazil,Centre-Back,CB,£360Th.,FC Internazionale,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/rincon/profil/spieler/47653
AC Ancona,Angelo da Costa,24,Brazil,Goalkeeper,GK,-,Varese 1910,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/angelo-da-costa/profil/spieler/82693
AC Ancona,Marco Turati,26,Italy,Centre-Back,CB,£225Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-turati/profil/spieler/21999
AC Ancona,Umberto Eusepi,19,Italy,Centre-Forward,CF,-,Genoa Primavera,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/umberto-eusepi/profil/spieler/62238
AC Ancona,Roberto Colacone,34,Italy,Second Striker,SS,£315Th.,UC AlbinoLeffe,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/roberto-colacone/profil/spieler/22312
AC Ancona,Carlos Belmonte,22,Argentina,Centre-Forward,CF,£45Th.,Club Atlético Rosario Central B,Argentina,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/carlos-belmonte/profil/spieler/51769
AC Ancona,Juan Surraco,20,Uruguay,Second Striker,SS,£90Th.,Udinese Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/juan-surraco/profil/spieler/44375
AC Ancona,Danilo Soddimo,20,Italy,Left Midfield,LM,£45Th.,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/danilo-soddimo/profil/spieler/39690
AC Ancona,Mirko Guadalupi,21,Italy,Attacking Midfield,AM,£45Th.,Robur Siena,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mirko-guadalupi/profil/spieler/56742
AC Ancona,Andrea De Falco,22,Italy,Central Midfield,CM,£68Th.,Chievo Verona,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-de-falco/profil/spieler/16848
AC Ancona,Alberto Comazzi,29,Italy,Centre-Back,CB,£360Th.,Hellas Verona,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alberto-comazzi/profil/spieler/21857
AC Ancona,Filippo Lombardi,18,Italy,Goalkeeper,GK,-,Ancona Youth,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/filippo-lombardi/profil/spieler/134382
AC Ancona,Dario Arcuri,23,Italy,Central Midfield,CM,-,Val Di Sangro,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/dario-arcuri/profil/spieler/85582
AC Ancona,Andrea Staffolani,25,Italy,Centre-Forward,CF,-,Sangiovannese 1927,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-staffolani/profil/spieler/82742
AC Ancona,Luca Gentili,21,Italy,Centre-Back,CB,-,AS Pescina Valle del Giovenco,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-gentili/profil/spieler/140429
AC Ancona,Gabriele Sollitto,22,Italy,Goalkeeper,GK,-,AC Arezzo,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/gabriele-sollitto/profil/spieler/43269
US Avellino,Alessio Sestu,24,Italy,Right Winger,RW,£225Th.,Treviso FBC 1993,Italy,£360Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessio-sestu/profil/spieler/23367
US Avellino,Raffaele De Martino,22,Italy,Defensive Midfield,DM,£360Th.,Udinese Calcio,Italy,£360Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/raffaele-de-martino/profil/spieler/17222
US Avellino,Vladimir Koman,19,Hungary,Attacking Midfield,AM,£90Th.,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/vladimir-koman/profil/spieler/49719
US Avellino,Nicola Ciotola,24,Italy,Left Winger,LW,£225Th.,AC Pisa 1909,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicola-ciotola/profil/spieler/56604
US Avellino,Tamás Vaskó,24,Hungary,Centre-Back,CB,£473Th.,Újpest FC,Hungary,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/tamas-vasko/profil/spieler/49118
US Avellino,Francesco Dettori,25,Italy,Central Midfield,CM,-,Delfino Pescara 1936,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-dettori/profil/spieler/85537
US Avellino,Desmond N'Ze,19,Italy,Centre-Back,CB,-,Inter Milan Primavera,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/desmond-nze/profil/spieler/88376
US Avellino,Fabrizio Romondini,31,Italy,Central Midfield,CM,£180Th.,ASD Spezia Calcio 2008,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-romondini/profil/spieler/68307
US Avellino,Mario Pacilli,21,Italy,Second Striker,SS,£68Th.,FC Chiasso,Switzerland,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mario-pacilli/profil/spieler/63559
US Avellino,Djamel Mesbah,23,Algeria,Left-Back,LB,£765Th.,FC Luzern,Switzerland,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/djamel-mesbah/profil/spieler/17735
US Avellino,Marco Pecorari,30,Italy,Centre-Back,CB,£360Th.,Ravenna Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-pecorari/profil/spieler/21950
US Avellino,Roberto De Zerbi,29,Italy,Attacking Midfield,AM,£810Th.,SSC Napoli,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/roberto-de-zerbi/profil/spieler/23194
US Avellino,Andrea Gaveglia,24,Italy,Left-Back,LB,£45Th.,AC Rinascita Messina,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-gaveglia/profil/spieler/41064
US Avellino,William-Fils Aubameyang,21,Gabon,Centre-Back,CB,£225Th.,AC Milan,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/william-fils-aubameyang/profil/spieler/54896
US Avellino,Daniele Padelli,22,Italy,Goalkeeper,GK,£90Th.,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-padelli/profil/spieler/27807
US Avellino,Babù,27,Brazil,Right Winger,RW,£225Th.,Calcio Catania,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/babu/profil/spieler/28008
US Avellino,Diaw Doudou,32,Senegal,Centre-Back,CB,£180Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/diaw-doudou/profil/spieler/22108
US Avellino,Marcello Gazzola,23,Italy,Right-Back,RB,£270Th.,Calcio Catania,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marcello-gazzola/profil/spieler/57643
US Avellino,Mario Ramaglia,19,Italy,Centre-Forward,CF,-,Napoli Primavera,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mario-ramaglia/profil/spieler/61533
US Avellino,Vincenzo Pepe,21,Italy,Right Winger,RW,-,SSC Venezia,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-pepe/profil/spieler/90200
US Avellino,Alessandro Iandoli,24,Switzerland,Left-Back,LB,£180Th.,Delfino Pescara 1936,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-iandoli/profil/spieler/19230
US Avellino,Lóránd Szatmári,19,Hungary,Central Midfield,CM,-,Reggina Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/lorand-szatmari/profil/spieler/85547
US Avellino,Antonio Ghomsi,22,Cameroon,Left-Back,LB,-,,Without Club,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/antonio-ghomsi/profil/spieler/21924
US Avellino,Armando Visconti,18,Italy,Centre-Forward,CF,-,Avellino Berretti,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/armando-visconti/profil/spieler/55796
US Avellino,Diego Matarazzo,20,Italy,Right Midfield,RM,£45Th.,Avellino Berretti,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/diego-matarazzo/profil/spieler/61355
US Avellino,Marco Ascenzi,26,Italy,Centre-Forward,CF,£90Th.,Taranto FC 1927,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-ascenzi/profil/spieler/22308
US Avellino,Ivano Baldanzeddu,22,Italy,Right-Back,RB,£135Th.,AC Ancona,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivano-baldanzeddu/profil/spieler/41913
Salernitana Calcio 1919,Maurizio Peccarisi,30,Italy,Centre-Back,CB,£630Th.,Rimini FC,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/maurizio-peccarisi/profil/spieler/22327
Salernitana Calcio 1919,Manolo Pestrin,29,Italy,Defensive Midfield,DM,£630Th.,AC Rinascita Messina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/manolo-pestrin/profil/spieler/24312
Salernitana Calcio 1919,Georgios Kyriazis,28,Greece,Centre-Back,CB,£495Th.,US Triestina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/georgios-kyriazis/profil/spieler/23246
Salernitana Calcio 1919,Francesco Scarpa,29,Italy,Second Striker,SS,-,AS Real Paganese,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-scarpa/profil/spieler/83120
Salernitana Calcio 1919,Dino Fava,31,Italy,Centre-Forward,CF,£810Th.,Treviso FBC 1993,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/dino-fava/profil/spieler/15418
Salernitana Calcio 1919,Kingsley Umunegbu,18,Nigeria,Second Striker,SS,-,Milan Primavera,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/kingsley-umunegbu/profil/spieler/56634
Salernitana Calcio 1919,Federico Gerardi,20,Italy,Centre-Forward,CF,£45Th.,Udinese Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/federico-gerardi/profil/spieler/44368
Salernitana Calcio 1919,Imperio Carcione,26,Italy,Centre-Back,CB,-,Cassino Calcio 1924,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/imperio-carcione/profil/spieler/83130
Salernitana Calcio 1919,Stefano Rocco,20,Italy,Goalkeeper,GK,-,Polisportiva Nuova Campobasso Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/stefano-rocco/profil/spieler/82840
Salernitana Calcio 1919,Alessandro Grando,24,Italy,Right-Back,RB,-,Cassino Calcio 1924,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-grando/profil/spieler/82842
Salernitana Calcio 1919,Alessandro Sabatino,26,Italy,Central Midfield,CM,-,SS Juve Stabia,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-sabatino/profil/spieler/82844
Salernitana Calcio 1919,Enrico Pepe,18,Malta,Centre-Back,CB,-,Polisportiva Nuova Campobasso Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/enrico-pepe/profil/spieler/98853
Salernitana Calcio 1919,Giovanni Marchese,23,Italy,Left-Back,LB,£585Th.,Chievo Verona,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/giovanni-marchese/profil/spieler/21887
Salernitana Calcio 1919,Piero Robertiello,19,Italy,Goalkeeper,GK,-,Salernitana Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/piero-robertiello/profil/spieler/85517
Salernitana Calcio 1919,Domenico Giampà,31,Italy,Right Midfield,RM,£720Th.,,Without Club,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/domenico-giampa/profil/spieler/19124
Salernitana Calcio 1919,Raffaele Imparato,21,Italy,Right-Back,RB,-,SS Juve Stabia,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/raffaele-imparato/profil/spieler/102643
Salernitana Calcio 1919,Vincenzo Fusco,28,Italy,Central Midfield,CM,£135Th.,AS Real Paganese,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-fusco/profil/spieler/32087
Salernitana Calcio 1919,Gerardo Masini,25,Argentina,Centre-Forward,CF,-,Cassino Calcio 1924,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/gerardo-masini/profil/spieler/127231
US Sassuolo,Angelo Rea,26,Italy,Centre-Back,CB,£765Th.,AC Rinascita Messina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/angelo-rea/profil/spieler/24314
US Sassuolo,Alessandro Noselli,27,Italy,Centre-Forward,CF,£270Th.,AC Mantova 1911,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-noselli/profil/spieler/21944
US Sassuolo,Francesco Della Rocca,20,Italy,Central Midfield,CM,£270Th.,Bologna FC 1909,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-della-rocca/profil/spieler/56889
US Sassuolo,Attila Filkor,19,Hungary,Central Midfield,CM,£135Th.,FC Internazionale,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/attila-filkor/profil/spieler/45576
US Sassuolo,Alessandro Bastrini,21,Italy,Centre-Back,CB,£270Th.,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-bastrini/profil/spieler/39829
US Sassuolo,Emiliano Salvetti,34,Italy,Attacking Midfield,AM,£90Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/emiliano-salvetti/profil/spieler/6001
US Sassuolo,Walter Bressan,27,Italy,Goalkeeper,GK,£45Th.,US Grosseto FC,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/walter-bressan/profil/spieler/38582
US Sassuolo,Riccardo Zampagna,33,Italy,Centre-Forward,CF,£1.35m,Vicenza Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-zampagna/profil/spieler/20895
US Sassuolo,Andrea Poli,18,Italy,Central Midfield,CM,£270Th.,Sampdoria Primavera,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-poli/profil/spieler/44834
US Sassuolo,Marco Andreolli,22,Italy,Centre-Back,CB,£855Th.,AS Roma,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-andreolli/profil/spieler/36356
US Sassuolo,Andrea Briotti,22,Italy,Left-Back,LB,£45Th.,Scafatese Calcio 1922,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-briotti/profil/spieler/26804
Parma FC,Luca Cigarini,22,Italy,Defensive Midfield,DM,£6.30m,Atalanta BC,Italy,£9.45m,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-cigarini/profil/spieler/33218
Parma FC,Daniele Dessena,21,Italy,Central Midfield,CM,£3.60m,UC Sampdoria,Italy,£6.03m,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-dessena/profil/spieler/29962
Parma FC,Andrea Gasbarroni,26,Italy,Second Striker,SS,£3.60m,Genoa CFC,Italy,£4.50m,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-gasbarroni/profil/spieler/20967
Parma FC,Igor Budan,28,Croatia,Centre-Forward,CF,£5.85m,US Palermo,Italy,£4.05m,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/igor-budan/profil/spieler/19437
Parma FC,Domenico Morfeo,32,Italy,Attacking Midfield,AM,£540Th.,Brescia Calcio,Italy,free transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/domenico-morfeo/profil/spieler/5786
Parma FC,Manuel Pascali,26,Italy,Centre-Back,CB,-,Kilmarnock FC,Scotland,free transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/manuel-pascali/profil/spieler/82244
Parma FC,Matteo Mandorlini,19,Italy,Central Midfield,CM,£45Th.,Foligno Calcio,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-mandorlini/profil/spieler/37410
Parma FC,Giacomo Chiazzolino,22,Italy,Central Midfield,CM,£45Th.,Legnano AC,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/giacomo-chiazzolino/profil/spieler/80451
Parma FC,Radek Petr,21,Czech Republic,Goalkeeper,GK,£180Th.,Pro Patria Gallaratese GB,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/radek-petr/profil/spieler/59363
Parma FC,Mattia Ferrato,18,Italy,Centre-Back,CB,-,Nuorese Calcio,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/mattia-ferrato/profil/spieler/56867
Parma FC,Mattia Pin,20,Italy,attack,attack,-,AC Carpenedolo,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/mattia-pin/profil/spieler/56878
Parma FC,Alberto Galuppo,22,Italy,Centre-Back,CB,£45Th.,SSC Venezia,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/alberto-galuppo/profil/spieler/25320
Parma FC,Fabio Virgili,22,Italy,Goalkeeper,GK,£45Th.,AC Carpenedolo,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/fabio-virgili/profil/spieler/42978
Parma FC,Federico Moretti,19,Italy,Central Midfield,CM,£45Th.,AC Carpenedolo,Italy,?,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/federico-moretti/profil/spieler/37731
Parma FC,Filippo Savi,21,Italy,Central Midfield,CM,£360Th.,SPAL 1907,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/filippo-savi/profil/spieler/25326
Parma FC,Filippo Mattiuzzo,21,Italy,Right-Back,RB,£45Th.,AC Carpenedolo,Italy,loan transfer,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/filippo-mattiuzzo/profil/spieler/43823
Parma FC,Ferdinand Coly,34,Senegal,Right-Back,RB,£450Th.,,Retired,-,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/ferdinand-coly/profil/spieler/3794
Parma FC,Luca Bucci,39,Italy,Goalkeeper,GK,£315Th.,,Career break,-,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-bucci/profil/spieler/6407
Parma FC,Fernando Couto,38,Portugal,Centre-Back,CB,£90Th.,,Retired,-,Out,2008,s,serie-b,https://www.transfermarkt.co.uk/fernando-couto/profil/spieler/5831
Parma FC,Bernardo Corradi,32,Italy,Centre-Forward,CF,£2.70m,Manchester City,England,"End of loanJun 30, 2008",Out,2008,s,serie-b,https://www.transfermarkt.co.uk/bernardo-corradi/profil/spieler/5851
