Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atalanta BC,Fabio Adobati,22,Italy,Right-Back,RB,£68Th.,Calcio Como,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/fabio-adobati/profil/spieler/112046
Atalanta BC,Matteo Andreoletti,21,Italy,Goalkeeper,GK,£45Th.,Calcio Lecco 1912,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-andreoletti/profil/spieler/57274
Atalanta BC,Nicholas Siega,19,Italy,Attacking Midfield,AM,-,Vigevano Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicholas-siega/profil/spieler/97192
FC Empoli,Lino Marzorati,23,Italy,Centre-Back,CB,£1.62m,Cagliari Calcio,Italy,£270Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/lino-marzorati/profil/spieler/41935
FC Empoli,Riccardo Nardini,27,Italy,Central Midfield,CM,£315Th.,AC Reggiana 1919,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-nardini/profil/spieler/38600
FC Empoli,Jasmin Handanovic,32,Slovenia,Goalkeeper,GK,£1.08m,AC Mantova,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/jasmin-handanovic/profil/spieler/47015
FC Empoli,Flavio Lazzari,23,Italy,Attacking Midfield,AM,£540Th.,Udinese Calcio,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/flavio-lazzari/profil/spieler/33340
FC Empoli,Simone Iacoponi,24,Italy,Centre-Back,CB,£90Th.,Foligno Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/simone-iacoponi/profil/spieler/59699
FC Empoli,Massimo Gotti,24,Italy,Left-Back,LB,£225Th.,Udinese Calcio,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimo-gotti/profil/spieler/44272
FC Empoli,Roberto Soriano,19,Italy,Attacking Midfield,AM,£360Th.,Sampdoria Primavera,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/roberto-soriano/profil/spieler/63186
FC Empoli,Iacopo Fanucchi,28,Italy,Attacking Midfield,AM,£315Th.,ASD GialloBlu Figline,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/iacopo-fanucchi/profil/spieler/139317
FC Empoli,Marco Gorzegno,29,Italy,Centre-Back,CB,£540Th.,Brescia Calcio,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-gorzegno/profil/spieler/22243
FC Empoli,Salvatore Foti,21,Italy,Centre-Forward,CF,£675Th.,UC Sampdoria,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/salvatore-foti/profil/spieler/38559
FC Empoli,Ricardo Chará,20,Colombia,Centre-Back,CB,£90Th.,Udinese Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/ricardo-chara/profil/spieler/100376
FC Empoli,Lorenzo Tonelli,20,Italy,Centre-Back,CB,£45Th.,Empoli Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-tonelli/profil/spieler/111347
FC Empoli,Nicolao Dumitru,18,Italy,Left Winger,LW,£45Th.,Empoli Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicolao-dumitru/profil/spieler/87052
FC Empoli,Riccardo Saponara,18,Italy,Attacking Midfield,AM,£45Th.,Empoli Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-saponara/profil/spieler/88909
FC Empoli,Franco Signorelli,19,Venezuela,Central Midfield,CM,-,Empoli Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/franco-signorelli/profil/spieler/163690
FC Empoli,Levan Mchedlidze,20,Georgia,Centre-Forward,CF,£1.35m,US Palermo,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/levan-mchedlidze/profil/spieler/56912
FC Empoli,Pietro Arcidiacono,22,Italy,Left Winger,LW,£315Th.,Sorrento FC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/pietro-arcidiacono/profil/spieler/84897
FC Empoli,Davide Moro,28,Italy,Central Midfield,CM,£2.07m,AS Livorno,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-moro/profil/spieler/28841
FC Empoli,Nicola Pozzi,24,Italy,Centre-Forward,CF,£2.70m,UC Sampdoria,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-pozzi/profil/spieler/16117
FC Empoli,Francesco Lodi,26,Italy,Defensive Midfield,DM,£3.60m,Udinese Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-lodi/profil/spieler/6033
FC Empoli,Felice Piccolo,26,Italy,Centre-Back,CB,£270Th.,CFR Cluj,Romania,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/felice-piccolo/profil/spieler/28029
FC Empoli,Salvatore Caturano,19,Italy,Centre-Forward,CF,£225Th.,FC Esperia Viareggio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/salvatore-caturano/profil/spieler/56898
Torino FC,Valerio Di Cesare,27,Italy,Centre-Back,CB,£540Th.,Vicenza Calcio,Italy,£1.08m,In,2010,s,serie-b,https://www.transfermarkt.co.uk/valerio-di-cesare/profil/spieler/3159
Torino FC,Filipe Oliveira,26,Portugal,Right Winger,RW,£1.17m,Parma FC,Italy,Loan fee:£540Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/filipe-oliveira/profil/spieler/3178
Torino FC,Rubinho,28,Brazil,Goalkeeper,GK,£2.70m,US Palermo,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/rubinho/profil/spieler/37598
Torino FC,Alessandro Pellicori,29,Italy,Centre-Forward,CF,£675Th.,Queens Park Rangers,England,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-pellicori/profil/spieler/39682
Torino FC,Daniele De Vezze,30,Italy,Central Midfield,CM,£540Th.,AS Bari,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/daniele-de-vezze/profil/spieler/21147
Torino FC,Luciano Zavagno,32,Argentina,Left-Back,LB,£450Th.,SSD US Ancona,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/luciano-zavagno/profil/spieler/13502
Torino FC,Gaetano Carrieri,22,Italy,Centre-Back,CB,£45Th.,ASD Manfredonia Calcio,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/gaetano-carrieri/profil/spieler/57045
Torino FC,Christian Obodo,26,Nigeria,Central Midfield,CM,£1.80m,Udinese Calcio,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/christian-obodo/profil/spieler/6087
Torino FC,Alen Stevanovic,19,Serbia,Left Winger,LW,£540Th.,Inter Milan Primavera,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alen-stevanovic/profil/spieler/124559
Torino FC,Dejan Lazarevic,20,Slovenia,Left Winger,LW,£68Th.,Genoa Primavera,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/dejan-lazarevic/profil/spieler/77603
Torino FC,Davide Bassi,25,Italy,Goalkeeper,GK,£1.35m,FC Empoli,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-bassi/profil/spieler/41914
Torino FC,Antimo Iunco,26,Italy,Second Striker,SS,£810Th.,Chievo Verona,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/antimo-iunco/profil/spieler/28870
Torino FC,Alessandro Sgrigna,30,Italy,Second Striker,SS,£1.62m,Vicenza Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-sgrigna/profil/spieler/38642
Torino FC,Marco Bernacci,26,Italy,Centre-Forward,CF,£1.98m,Bologna FC 1909,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-bernacci/profil/spieler/24292
Torino FC,Isaac Cofie,18,Ghana,Defensive Midfield,DM,£45Th.,Genoa CFC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/isaac-cofie/profil/spieler/99327
Torino FC,Giuseppe De Feudis,27,Italy,Defensive Midfield,DM,£1.80m,AC Cesena,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-de-feudis/profil/spieler/24305
Torino FC,Vincenzo Nitride,21,Italy,Central Midfield,CM,£180Th.,Ternana Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-nitride/profil/spieler/158471
Torino FC,Sergiu Suciu,20,Romania,Central Midfield,CM,£45Th.,Torino Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/sergiu-suciu/profil/spieler/113612
Torino FC,Massimo Loviso,26,Italy,Defensive Midfield,DM,£810Th.,US Lecce,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimo-loviso/profil/spieler/16869
Torino FC,Blerim Dzemaili,24,Switzerland,Central Midfield,CM,£4.50m,Parma FC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/blerim-dzemaili/profil/spieler/9967
Torino FC,Elvis Abbruscato,29,Italy,Centre-Forward,CF,£1.17m,Chievo Verona,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/elvis-abbruscato/profil/spieler/23163
Torino FC,Denis D'Onofrio,20,Italy,Centre-Forward,CF,£90Th.,Legnano AC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/denis-donofrio/profil/spieler/56732
Torino FC,Manuel Vallati,21,Italy,Centre-Back,CB,-,AC Cuneo 1905,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/manuel-vallati/profil/spieler/56765
Torino FC,Mattia Lerda,19,Italy,Central Midfield,CM,£45Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mattia-lerda/profil/spieler/113603
Torino FC,Paolo Zanetti,27,Italy,Defensive Midfield,DM,£1.62m,Atalanta BC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/paolo-zanetti/profil/spieler/6405
Torino FC,Marco Pisano,28,Italy,Left-Back,LB,£1.08m,AS Bari,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-pisano/profil/spieler/16901
Torino FC,Jürgen Säumel,25,Austria,Central Midfield,CM,£810Th.,Brescia Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/jurgen-saumel/profil/spieler/3066
Torino FC,David Di Michele,34,Italy,Centre-Forward,CF,£540Th.,US Lecce,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/david-di-michele/profil/spieler/6076
Torino FC,Riccardo Colombo,27,Italy,Right-Back,RB,£900Th.,US Triestina,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-colombo/profil/spieler/22237
Torino FC,Francesco Pratali,31,Italy,Centre-Back,CB,£1.35m,Robur Siena,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-pratali/profil/spieler/6028
Torino FC,Aimo Diana,32,Italy,Right Midfield,RM,£540Th.,AC Bellinzona,Switzerland,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/aimo-diana/profil/spieler/6749
Torino FC,Davide Bottone,24,Italy,Central Midfield,CM,£450Th.,CFR Cluj,Romania,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-bottone/profil/spieler/54999
Torino FC,Stefano Capellupo,22,Italy,Defensive Midfield,DM,-,Legnano AC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/stefano-capellupo/profil/spieler/56726
UC AlbinoLeffe,Fabio Lebran,23,Italy,Centre-Back,CB,£270Th.,Parma FC,Italy,£135Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/fabio-lebran/profil/spieler/85881
UC AlbinoLeffe,Mehmet Hetemaj,22,Finland,Defensive Midfield,DM,£135Th.,Panionios Athens,Greece,£108Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mehmet-hetemaj/profil/spieler/37286
UC AlbinoLeffe,Leandro Martínez,20,Italy,Left Winger,LW,£45Th.,Parma FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/leandro-martinez/profil/spieler/54912
UC AlbinoLeffe,Pierre Regonesi,31,Italy,Left-Back,LB,£180Th.,Rimini FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/pierre-regonesi/profil/spieler/22250
UC AlbinoLeffe,Anthony Taugourdeau,21,France,Defensive Midfield,DM,-,Carpi FC 1909,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/anthony-taugourdeau/profil/spieler/91596
UC AlbinoLeffe,Matteo Momentè,23,Italy,Centre-Forward,CF,£270Th.,Varese 1910,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-momente/profil/spieler/36359
UC AlbinoLeffe,Luca Tomasig,27,Italy,Goalkeeper,GK,£225Th.,AC Reggiana 1919,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/luca-tomasig/profil/spieler/35740
UC AlbinoLeffe,Andrea Cocco,24,Italy,Centre-Forward,CF,£90Th.,Cagliari Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-cocco/profil/spieler/35719
UC AlbinoLeffe,Alessio Manzoni,23,Italy,Central Midfield,CM,£180Th.,Parma FC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessio-manzoni/profil/spieler/23022
UC AlbinoLeffe,Guri Baqaj,19,Kosovo,Centre-Forward,CF,£45Th.,AlbinoLeffe Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/guri-baqaj/profil/spieler/97020
UC AlbinoLeffe,Yuri Morandi,18,Italy,Goalkeeper,GK,£23Th.,AlbinoLeffe Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/yuri-morandi/profil/spieler/150022
UC AlbinoLeffe,Andrea Guarisa,19,Italy,Right-Back,RB,-,AlbinoLeffe Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-guarisa/profil/spieler/153301
UC AlbinoLeffe,Tommaso Morosini,18,Italy,Central Midfield,CM,£45Th.,AlbinoLeffe Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/tommaso-morosini/profil/spieler/134383
UC AlbinoLeffe,Mattia Valoti,16,Italy,Central Midfield,CM,-,AlbinoLeffe Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mattia-valoti/profil/spieler/167741
UC AlbinoLeffe,Cristian Zenoni,33,Italy,Right-Back,RB,£360Th.,,Without Club,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/cristian-zenoni/profil/spieler/6794
UC AlbinoLeffe,Michael Girasole,21,Italy,Central Midfield,CM,-,FC Canavese,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/michael-girasole/profil/spieler/57292
UC AlbinoLeffe,Matteo Nodari,19,Italy,Goalkeeper,GK,£45Th.,AC Mezzocorona,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-nodari/profil/spieler/93109
UC AlbinoLeffe,Mattia Serafini,26,Italy,Centre-Back,CB,£270Th.,Ravenna Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mattia-serafini/profil/spieler/59657
UC AlbinoLeffe,Mark Edusei,33,Ghana,Defensive Midfield,DM,£225Th.,AC Bellinzona,Switzerland,"End of loanJun 1, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mark-edusei/profil/spieler/21788
UC AlbinoLeffe,Massimiliano Pesenti,23,Italy,Centre-Forward,CF,£225Th.,AC Lumezzane,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-pesenti/profil/spieler/101919
UC AlbinoLeffe,Daniel Bombardieri,25,Italy,Left-Back,LB,£45Th.,AC Pro Sesto,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/daniel-bombardieri/profil/spieler/59653
UC AlbinoLeffe,Davide Di Quinzio,21,Italy,Central Midfield,CM,£45Th.,AC Pro Sesto,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-di-quinzio/profil/spieler/85502
UC AlbinoLeffe,Gabriele Piantoni,21,Italy,Attacking Midfield,AM,£45Th.,Feralpisalò,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/gabriele-piantoni/profil/spieler/61256
UC AlbinoLeffe,Alessandro Salvi,22,Italy,Right-Back,RB,£45Th.,AC Prato,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-salvi/profil/spieler/150462
UC AlbinoLeffe,Andrea Pianetti,21,Italy,Left Midfield,LM,£45Th.,AC Mezzocorona,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-pianetti/profil/spieler/150459
UC AlbinoLeffe,Luciano Gualdi,21,Italy,Central Midfield,CM,£23Th.,US Colognese,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/luciano-gualdi/profil/spieler/150442
UC AlbinoLeffe,Andrea Offredi,22,Italy,Goalkeeper,GK,£23Th.,AC Prato,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-offredi/profil/spieler/61255
UC AlbinoLeffe,Mattia Corradi,20,Italy,Attacking Midfield,AM,£45Th.,AC Mezzocorona,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mattia-corradi/profil/spieler/150436
Delfino Pescara 1936,Andrea Mengoni,26,Italy,Centre-Back,CB,£293Th.,Chievo Verona,Italy,£90Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-mengoni/profil/spieler/38657
Delfino Pescara 1936,Gianluca Nicco,21,Italy,Central Midfield,CM,£540Th.,AC Mantova,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/gianluca-nicco/profil/spieler/120709
Delfino Pescara 1936,Antonio Mazzotta,20,Italy,Left Midfield,LM,£720Th.,US Lecce,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/antonio-mazzotta/profil/spieler/61751
Delfino Pescara 1936,Emmanuel Cascione,26,Italy,Central Midfield,CM,£900Th.,Reggina Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emmanuel-cascione/profil/spieler/8206
Delfino Pescara 1936,Adrian Stoian,19,Romania,Left Winger,LW,£135Th.,Roma Primavera,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/adrian-stoian/profil/spieler/96853
Delfino Pescara 1936,Lorenzo Del Prete,24,Italy,Right-Back,RB,£720Th.,Robur Siena,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-del-prete/profil/spieler/78615
Delfino Pescara 1936,Raffaele Alcibiade,20,Italy,Centre-Back,CB,£45Th.,Juventus Primavera,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/raffaele-alcibiade/profil/spieler/74033
Delfino Pescara 1936,Riccardo Maniero,22,Italy,Centre-Forward,CF,£360Th.,Juventus FC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
Delfino Pescara 1936,Carlo Camilli,25,Italy,Goalkeeper,GK,£45Th.,Ascoli Calcio 1898,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/carlo-camilli/profil/spieler/34895
Delfino Pescara 1936,Luca Ariatti,31,Italy,Central Midfield,CM,£990Th.,Chievo Verona,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/luca-ariatti/profil/spieler/21142
Delfino Pescara 1936,Antonio Aquilanti,24,Italy,Centre-Back,CB,£225Th.,SS Virtus Lanciano,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/antonio-aquilanti/profil/spieler/22264
Delfino Pescara 1936,Luca Berardocco,20,Italy,Defensive Midfield,DM,£45Th.,Pescara Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/luca-berardocco/profil/spieler/164088
Delfino Pescara 1936,Alfonso Camorani,32,Italy,Central Midfield,CM,£450Th.,ASG Nocerina,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/alfonso-camorani/profil/spieler/6419
Delfino Pescara 1936,Daniele Fruci,22,Italy,Centre-Back,CB,-,Celano FC Olimpia,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/daniele-fruci/profil/spieler/102545
Delfino Pescara 1936,Marco Pomante,26,Italy,Centre-Back,CB,£203Th.,AS Andria BAT,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-pomante/profil/spieler/22757
Delfino Pescara 1936,Mario Artistico,25,Italy,Centre-Forward,CF,£270Th.,Gallipoli Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mario-artistico/profil/spieler/102535
Delfino Pescara 1936,Angelo Corsi,21,Italy,Right-Back,RB,-,AC Monopoli,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/angelo-corsi/profil/spieler/102562
Delfino Pescara 1936,Antonio Mottola,23,Italy,Centre-Back,CB,-,Igea 1946,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/antonio-mottola/profil/spieler/102546
Delfino Pescara 1936,Attilio Angotti,21,Italy,Centre-Forward,CF,£45Th.,Igea 1946,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/attilio-angotti/profil/spieler/56688
Delfino Pescara 1936,Diego Matarazzo,22,Italy,Right Midfield,RM,£45Th.,San Marino,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/diego-matarazzo/profil/spieler/61355
Delfino Pescara 1936,Riccardo Ragni,19,Italy,Goalkeeper,GK,-,SSD Chieti Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-ragni/profil/spieler/195197
Modena FC,Andrea Mazzarani,20,Italy,Attacking Midfield,AM,£450Th.,Udinese Calcio,Italy,Loan fee:£180Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-mazzarani/profil/spieler/92880
Modena FC,Cristian Pasquato,21,Italy,Second Striker,SS,£720Th.,Juventus FC,Italy,Loan fee:£180Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/cristian-pasquato/profil/spieler/62379
Modena FC,Andrea Milani,29,Italy,Right-Back,RB,£720Th.,SSD US Ancona,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-milani/profil/spieler/38598
Modena FC,Matteo Guardalben,36,Italy,Goalkeeper,GK,£45Th.,UC Sampdoria,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-guardalben/profil/spieler/21789
Modena FC,Claudio Bellucci,35,Italy,Centre-Forward,CF,£630Th.,,Without Club,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/claudio-bellucci/profil/spieler/6008
Modena FC,Francesco Signori,21,Italy,Central Midfield,CM,£765Th.,UC Sampdoria,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-signori/profil/spieler/61792
Modena FC,Mirko Velardi,22,Italy,Central Midfield,CM,£180Th.,US Palermo,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mirko-velardi/profil/spieler/54920
Modena FC,Edgar Cani,20,Albania,Centre-Forward,CF,£540Th.,US Palermo,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/edgar-cani/profil/spieler/61863
Modena FC,Riccardo Pasi,19,Italy,Attacking Midfield,AM,£90Th.,Parma Primavera,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-pasi/profil/spieler/120235
Modena FC,Nicola Canzian,19,Italy,Left-Back,LB,£45Th.,Atalanta BC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-canzian/profil/spieler/130389
Modena FC,Filippo Carini,19,Italy,Centre-Back,CB,£45Th.,Modena Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/filippo-carini/profil/spieler/120688
Modena FC,Cris Gilioli,27,Italy,Right Midfield,RM,£90Th.,US Cremonese,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/cris-gilioli/profil/spieler/44312
Modena FC,Francesco Stanco,23,Italy,Centre-Forward,CF,£90Th.,Valenzana Mado SSD,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-stanco/profil/spieler/57124
Vicenza Calcio,Raffaele Schiavi,24,Italy,Centre-Back,CB,£900Th.,US Lecce,Italy,£675Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/raffaele-schiavi/profil/spieler/28857
Vicenza Calcio,Fausto Rossi,19,Italy,Central Midfield,CM,£90Th.,Juventus Primavera,Italy,£450Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/fausto-rossi/profil/spieler/81743
Vicenza Calcio,Allan Baclet,24,France,Centre-Forward,CF,£1.80m,US Lecce,Italy,£360Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/allan-baclet/profil/spieler/103001
Vicenza Calcio,Evans Soligo,31,Italy,Central Midfield,CM,£450Th.,Salernitana Calcio 1919,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/evans-soligo/profil/spieler/21771
Vicenza Calcio,Diego Oliveira,23,Brazil,Right Winger,RW,£630Th.,AS Cittadella,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/diego-oliveira/profil/spieler/82689
Vicenza Calcio,Rachid Arma,25,Morocco,Centre-Forward,CF,£90Th.,AS Cittadella,Italy,£450,In,2010,s,serie-b,https://www.transfermarkt.co.uk/rachid-arma/profil/spieler/102053
Vicenza Calcio,Alemão,21,Brazil,Centre-Forward,CF,£45Th.,Udinese Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alemao/profil/spieler/67927
Vicenza Calcio,Nicola Segato,24,Italy,Central Midfield,CM,-,FBC Unione Venezia,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-segato/profil/spieler/146093
Vicenza Calcio,Giacomo Tulli,22,Italy,Left Winger,LW,£315Th.,AC Cesena,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giacomo-tulli/profil/spieler/106136
