Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Vicenza Calcio,Vasco Faísca,24,Portugal,Centre-Back,CB,-,Académica Coimbra,Portugal,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/vasco-faisca/profil/spieler/22724
Vicenza Calcio,Massimo De Martin,22,Italy,Centre-Forward,CF,-,Sangiovannese 1927,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimo-de-martin/profil/spieler/265770
Vicenza Calcio,Roberto Roverato,20,Italy,midfield,midfield,-,AC Belluno 1905,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/roberto-roverato/profil/spieler/296147
Vicenza Calcio,Antonino Bonvissuto,19,Italy,Centre-Forward,CF,-,Olbia Calcio,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonino-bonvissuto/profil/spieler/85511
FC Crotone,Pierluigi Borghetti,20,Italy,Centre-Back,CB,-,AC Lumezzane,Italy,£360Th.,In,2005,s,serie-b,https://www.transfermarkt.co.uk/pierluigi-borghetti/profil/spieler/38644
FC Crotone,Sébastien Piocelle,26,France,Defensive Midfield,DM,£900Th.,SC Bastia,France,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/sebastien-piocelle/profil/spieler/3925
FC Crotone,Jamal Alioui,23,Morocco,Right-Back,RB,£270Th.,Perugia Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/jamal-alioui/profil/spieler/8190
FC Crotone,Paquito,23,Brazil,Central Midfield,CM,-,FC Chiasso,Switzerland,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/paquito/profil/spieler/19817
FC Crotone,Antonio Nocerino,20,Italy,Central Midfield,CM,-,Genoa CFC,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-nocerino/profil/spieler/22203
FC Crotone,Salvatore Soviero,32,Italy,Goalkeeper,GK,£180Th.,Reggina Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/salvatore-soviero/profil/spieler/21835
FC Crotone,Jaroslav Sedivec,24,Czech Republic,Left Winger,LW,£900Th.,Perugia Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/jaroslav-sedivec/profil/spieler/22091
FC Crotone,Gennaro Scarlato,28,Italy,Centre-Back,CB,£450Th.,Ternana Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/gennaro-scarlato/profil/spieler/21758
FC Crotone,Jeda,26,Brazil,Second Striker,SS,£540Th.,Piacenza FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/jeda/profil/spieler/21773
FC Crotone,Abdelkader Ghezzal,20,Algeria,Centre-Forward,CF,-,AS Saint-Priest,France,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/abdelkader-ghezzal/profil/spieler/76406
FC Crotone,Cataldo Ceravolo,19,Italy,defence,defence,-,Siena Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/cataldo-ceravolo/profil/spieler/550626
FC Crotone,Nicola Ferrari,22,Italy,Centre-Forward,CF,-,AC Lumezzane,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-ferrari/profil/spieler/38646
AC Cesena,Ferreira Pinto,25,Brazil,Right Winger,RW,-,Perugia Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ferreira-pinto/profil/spieler/22811
AC Cesena,Giovanni Morabito,26,Italy,Left-Back,LB,£90Th.,US Catanzaro,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giovanni-morabito/profil/spieler/6064
AC Cesena,N'Diaye Papa Waigo,21,Senegal,Right Winger,RW,£900Th.,Hellas Verona,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ndiaye-papa-waigo/profil/spieler/21871
AC Cesena,Luigi Turci,35,Italy,Goalkeeper,GK,£270Th.,UC Sampdoria,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luigi-turci/profil/spieler/6745
AC Cesena,Dario Bova,21,Italy,Centre-Back,CB,-,Imolese Calcio 1919,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/dario-bova/profil/spieler/38645
AC Cesena,Francesco Ferrini,20,Italy,Right Midfield,RM,-,AC Forlì,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/francesco-ferrini/profil/spieler/38656
AC Cesena,Alessio Sarti,25,Italy,Goalkeeper,GK,-,AS Lucchese Libertas,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessio-sarti/profil/spieler/38653
AC Cesena,Andrea Bracaletti,22,Italy,Attacking Midfield,AM,-,San Marino,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-bracaletti/profil/spieler/38655
AC Cesena,Daniel Ola,22,Nigeria,Centre-Back,CB,-,Real Teramo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniel-ola/profil/spieler/38658
AC Cesena,Andrea Mengoni,21,Italy,Centre-Back,CB,-,Chievo Verona,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-mengoni/profil/spieler/38657
AC Cesena,Christian Jidayi,18,Italy,Right-Back,RB,-,Cesena Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/christian-jidayi/profil/spieler/42768
AC Cesena,Emanuele Chiaretti,27,Italy,Second Striker,SS,£45Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/emanuele-chiaretti/profil/spieler/24302
AC Cesena,Luca Ceccarelli,22,Italy,Right-Back,RB,-,FC Pavia 1911,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/luca-ceccarelli/profil/spieler/41994
AC Cesena,Germán Denis,23,Argentina,Centre-Forward,CF,-,Arsenal Fútbol Club,Argentina,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/german-denis/profil/spieler/30873
AC Cesena,Nico Pulzetti,21,Italy,Central Midfield,CM,-,ASD Castelnuovo Vomano,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/nico-pulzetti/profil/spieler/38602
US Triestina,Grgur Rados,18,Croatia,attack,attack,-,SpVgg Unterhaching U19,Germany,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/grgur-rados/profil/spieler/44243
US Triestina,Dino Baggio,33,Italy,Defensive Midfield,DM,£360Th.,SS Lazio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/dino-baggio/profil/spieler/5843
US Triestina,Georgios Kyriazis,25,Greece,Centre-Back,CB,£108Th.,AC Arezzo,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/georgios-kyriazis/profil/spieler/23246
US Triestina,Matteo Tomei,21,Italy,Goalkeeper,GK,-,Itala San Marco Gradisca,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/matteo-tomei/profil/spieler/48319
US Triestina,Maurizio Peccarisi,27,Italy,Centre-Back,CB,£450Th.,Torino FC,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/maurizio-peccarisi/profil/spieler/22327
US Triestina,Stavros Zindros,18,Greece,attack,attack,-,Apollon Kalamarias,Greece,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stavros-zindros/profil/spieler/198218
US Triestina,Mark Redshaw,20,England,Second Striker,SS,-,Manchester City,England,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mark-redshaw/profil/spieler/108740
US Triestina,Juanito Gómez,20,Argentina,Left Winger,LW,-,Ferentino Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/juanito-gomez/profil/spieler/38592
US Triestina,Ildefons Lima,25,Andorra,Centre-Back,CB,-,Rayo Vallecano,Spain,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ildefons-lima/profil/spieler/38604
US Triestina,Massimiliano Esposito,33,Italy,Right Midfield,RM,£180Th.,SSC Venezia,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-esposito/profil/spieler/21817
US Triestina,Mislav Rados,18,Croatia,midfield,midfield,-,SpVgg Unterhaching U19,Germany,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mislav-rados/profil/spieler/44242
US Triestina,Michele Modolo,21,Italy,midfield,midfield,-,Polisportiva Tamai,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/michele-modolo/profil/spieler/538650
US Triestina,Marco De Cristofano,22,Italy,Defensive Midfield,DM,-,,Unknown,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-de-cristofano/profil/spieler/38587
US Triestina,Niccolò Guzzo,22,Italy,Right-Back,RB,-,ASD Acireale Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/niccolo-guzzo/profil/spieler/173609
US Triestina,Carlo Mammarella,23,Italy,Left-Back,LB,-,Fermana Calcio 1920,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/carlo-mammarella/profil/spieler/38595
US Triestina,Roberto Massaro,21,Italy,Centre-Forward,CF,£90Th.,AC Milan,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/roberto-massaro/profil/spieler/5874
US Triestina,Marcello Albino,33,Italy,Left Winger,LW,£180Th.,Cagliari Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marcello-albino/profil/spieler/6045
US Triestina,Loris Del Nevo,30,Italy,Central Midfield,CM,£720Th.,Cagliari Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/loris-del-nevo/profil/spieler/20732
US Triestina,Giorgio Gorgone,28,Italy,Right Midfield,RM,-,Perugia Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giorgio-gorgone/profil/spieler/22274
US Triestina,Luigi Pagliuca,25,Italy,Right Winger,RW,£45Th.,Spezia Calcio 1906,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luigi-pagliuca/profil/spieler/21998
US Triestina,Michele Zeoli,32,Italy,Left-Back,LB,£90Th.,Delfino Pescara 1936,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/michele-zeoli/profil/spieler/22096
US Triestina,Simone Groppi,29,Italy,Left-Back,LB,£180Th.,AC Cesena,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/simone-groppi/profil/spieler/24309
US Triestina,Generoso Rossi,26,Italy,Goalkeeper,GK,£900Th.,,Ban,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/generoso-rossi/profil/spieler/6443
US Triestina,Isah Eliakwu,19,Nigeria,Centre-Forward,CF,£720Th.,Ascoli Calcio 1898,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/isah-eliakwu/profil/spieler/18245
US Triestina,Fabio Di Venanzio,30,Italy,Left-Back,LB,-,Treviso FBC 1993,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/fabio-di-venanzio/profil/spieler/22107
US Triestina,Alan Aal,26,Brazil,Centre-Back,CB,-,Coritiba Foot Ball Club,Brazil,,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alan-aal/profil/spieler/45400
US Triestina,Francesco Ciullo,25,Italy,attack,attack,-,FC Pavia 1911,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/francesco-ciullo/profil/spieler/228808
Rimini FC,Digão,19,Brazil,Centre-Back,CB,-,AC Milan,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/digao/profil/spieler/44365
Rimini FC,Emmanuel Cascione,21,Italy,Central Midfield,CM,£270Th.,US Pistoiese 1921,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/emmanuel-cascione/profil/spieler/8206
Rimini FC,Simone Motta,27,Italy,Second Striker,SS,£180Th.,Ascoli Calcio 1898,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/simone-motta/profil/spieler/22119
Rimini FC,Francesco Valiani,24,Italy,Central Midfield,CM,-,US Pistoiese 1921,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/francesco-valiani/profil/spieler/41989
Rimini FC,Maurizio Peccarisi,27,Italy,Centre-Back,CB,£450Th.,US Triestina,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/maurizio-peccarisi/profil/spieler/22327
Rimini FC,Davide Moscardelli,25,Italy,Centre-Forward,CF,-,US Triestina,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-moscardelli/profil/spieler/21942
Rimini FC,Andrea Rabito,25,Italy,Right Winger,RW,£135Th.,Ternana Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-rabito/profil/spieler/21765
Rimini FC,Sandro Porchia,28,Italy,Centre-Back,CB,£135Th.,FC Crotone,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/sandro-porchia/profil/spieler/22142
Rimini FC,Thomas Manfredini,25,Italy,Centre-Back,CB,£360Th.,Atalanta BC,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/thomas-manfredini/profil/spieler/5889
Rimini FC,Alex Ambrosini,18,Italy,Centre-Forward,CF,-,Rimini Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alex-ambrosini/profil/spieler/41979
US Cremonese,John Mensah,22,Ghana,Centre-Back,CB,£450Th.,Chievo Verona,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/john-mensah/profil/spieler/5917
US Cremonese,Marco Carparelli,29,Italy,Second Striker,SS,£90Th.,Genoa CFC,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-carparelli/profil/spieler/29603
US Cremonese,Stefano Guidoni,33,Italy,attack,attack,£90Th.,SSC Venezia,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-guidoni/profil/spieler/25496
US Cremonese,Mattia Marchesetti,21,Italy,Left Winger,LW,£450Th.,Chievo Verona,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mattia-marchesetti/profil/spieler/21691
US Cremonese,Stefano Garzon,23,Italy,Defensive Midfield,DM,£180Th.,Chievo Verona,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-garzon/profil/spieler/28836
US Cremonese,Lorenzo Carotti,20,Italy,Defensive Midfield,DM,-,Calcio Como,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-carotti/profil/spieler/39521
US Cremonese,Nicolas Giani,19,Italy,Centre-Back,CB,-,Inter Milan Primavera,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicolas-giani/profil/spieler/84742
US Cremonese,Francesco De Francesco,27,Italy,Second Striker,SS,-,SPAL 1907,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/francesco-de-francesco/profil/spieler/226066
US Cremonese,Cataldo Graziano,21,Italy,attack,attack,-,Calcio Como,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/cataldo-graziano/profil/spieler/267897
US Cremonese,Alessandro Paoletti,18,Italy,Goalkeeper,GK,-,AC Chiari 1912,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-paoletti/profil/spieler/370729
US Cremonese,Gianluca Coti,35,Italy,Right Midfield,RM,-,Spezia Calcio 1906,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/gianluca-coti/profil/spieler/265956
US Cremonese,Mario Rebecchi,21,Italy,Central Midfield,CM,£180Th.,FC Internazionale,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mario-rebecchi/profil/spieler/7331
US Cremonese,Thomas Job,20,Cameroon,Right Winger,RW,£225Th.,UC Sampdoria,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/thomas-job/profil/spieler/16897
US Cremonese,Michele Cremonesi,17,Italy,Centre-Back,CB,-,Cremonese Berretti,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/michele-cremonesi/profil/spieler/83409
US Cremonese,Giovanni Rossi,21,Italy,Left-Back,LB,-,AC Palazzolo,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/giovanni-rossi/profil/spieler/42090
US Avellino,Alessandro Belleri,20,Italy,Centre-Forward,CF,-,AC Montichiari,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-belleri/profil/spieler/59591
US Avellino,Tomas Danilevicius,26,Lithuania,Centre-Forward,CF,£810Th.,AS Livorno,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/tomas-danilevicius/profil/spieler/4049
US Avellino,Viktor Budyanskiy,21,Russia,Central Midfield,CM,-,Juventus Primavera,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/viktor-budyanskiy/profil/spieler/34194
US Avellino,Emilio Docente,21,Italy,Centre-Forward,CF,£180Th.,Rimini FC,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/emilio-docente/profil/spieler/30633
US Avellino,Riccardo Allegretti,27,Italy,Central Midfield,CM,£720Th.,Modena FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/riccardo-allegretti/profil/spieler/17143
US Avellino,Andrea Masiello,19,Italy,Centre-Back,CB,-,Juventus Primavera,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-masiello/profil/spieler/34198
US Avellino,Julio de León,25,Honduras,Attacking Midfield,AM,£135Th.,US Sambenedettese,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/julio-de-leon/profil/spieler/6074
US Avellino,Mattia Altobelli,21,Italy,Attacking Midfield,AM,£180Th.,FC Internazionale,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mattia-altobelli/profil/spieler/7332
US Avellino,Massimo Russo,23,Italy,Left-Back,LB,-,Calcio Como,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimo-russo/profil/spieler/104998
US Avellino,Luigi Panarelli,29,Italy,Right-Back,RB,-,Real Teramo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luigi-panarelli/profil/spieler/102633
US Avellino,Giuseppe Taglialatela,36,Italy,Goalkeeper,GK,-,Benevento Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-taglialatela/profil/spieler/6806
US Avellino,Christian Ippoliti,19,Italy,midfield,midfield,-,Lazio U19,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/christian-ippoliti/profil/spieler/265778
US Avellino,Ciro Sirignano,19,Italy,Centre-Back,CB,-,ASD Solofra,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/ciro-sirignano/profil/spieler/61360
AC Mantova 1911,Alessandro Doga,29,Italy,Left Midfield,LM,£270Th.,AS Livorno,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-doga/profil/spieler/21232
AC Mantova 1911,Pierluigi Brivio,36,Italy,Goalkeeper,GK,£45Th.,Delfino Pescara 1936,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/pierluigi-brivio/profil/spieler/22747
AC Mantova 1911,Claudio Grauso,26,Italy,Defensive Midfield,DM,£180Th.,AS Livorno,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/claudio-grauso/profil/spieler/21233
AC Mantova 1911,Massimo Brambilla,32,Italy,Central Midfield,CM,£360Th.,Cagliari Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimo-brambilla/profil/spieler/20727
AC Mantova 1911,Stefano Sacchetti,32,Italy,Centre-Back,CB,£360Th.,UC Sampdoria,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-sacchetti/profil/spieler/6753
AC Mantova 1911,Vincenzo Sommese,29,Italy,Right Winger,RW,£270Th.,Modena FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-sommese/profil/spieler/16854
AC Mantova 1911,Simone Bentivoglio,20,Italy,Central Midfield,CM,-,Juventus Primavera,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/simone-bentivoglio/profil/spieler/34909
AC Mantova 1911,Stefano Mondini,18,Italy,Central Midfield,CM,-,Milan Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-mondini/profil/spieler/34914
AC Mantova 1911,Diego País,28,Argentina,Centre-Forward,CF,-,Hellas Verona,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/diego-pais/profil/spieler/195469
AC Mantova 1911,Alex Valentini,17,Italy,Goalkeeper,GK,-,Mantova Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alex-valentini/profil/spieler/124039
AC Mantova 1911,Cristian Altinier,22,Italy,Centre-Forward,CF,-,AS Biellese,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/cristian-altinier/profil/spieler/34907
Bologna FC 1909,Alessandro Gamberini,23,Italy,Centre-Back,CB,£270Th.,ACF Fiorentina,Italy,£2.70m,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-gamberini/profil/spieler/16868
Bologna FC 1909,Igli Tare,31,Albania,Centre-Forward,CF,£720Th.,SS Lazio,Italy,£540Th.,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/igli-tare/profil/spieler/101
Bologna FC 1909,Federico Giunti,33,Italy,Defensive Midfield,DM,£450Th.,Chievo Verona,Italy,£225Th.,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/federico-giunti/profil/spieler/6874
Bologna FC 1909,Marco Ferrante,34,Italy,Centre-Forward,CF,£225Th.,Ascoli Calcio 1898,Italy,£180Th.,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-ferrante/profil/spieler/21883
Bologna FC 1909,Jonatan Binotto,30,Italy,Right Winger,RW,£180Th.,US Pistoiese 1921,Italy,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/jonatan-binotto/profil/spieler/28009
Bologna FC 1909,Mourad Meghni,21,Algeria,Attacking Midfield,AM,£3.60m,FC Sochaux-Montbéliard,France,loan transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/mourad-meghni/profil/spieler/6003
Bologna FC 1909,Juarez,31,Brazil,Right-Back,RB,£270Th.,Udinese Calcio,Italy,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/juarez/profil/spieler/28012
Bologna FC 1909,Theodoros Zagorakis,33,Greece,Central Midfield,CM,£2.25m,PAOK Thessaloniki,Greece,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/theodoros-zagorakis/profil/spieler/9867
Bologna FC 1909,Tomas Locatelli,29,Italy,Attacking Midfield,AM,£1.80m,Robur Siena,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/tomas-locatelli/profil/spieler/5996
Bologna FC 1909,Carlo Nervo,33,Italy,Right Midfield,RM,£180Th.,US Catanzaro,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/carlo-nervo/profil/spieler/5997
Bologna FC 1909,Andrea Sussi,31,Italy,Left-Back,LB,£270Th.,US Catanzaro,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-sussi/profil/spieler/12565
Bologna FC 1909,Alexander Manninger,28,Austria,Goalkeeper,GK,£2.70m,Red Bull Salzburg,Austria,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/alexander-manninger/profil/spieler/5278
Bologna FC 1909,Alessandro Violini,21,Italy,Goalkeeper,GK,-,AC Montichiari,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-violini/profil/spieler/562101
Bologna FC 1909,Andrea Pansera,25,Italy,Goalkeeper,GK,£45Th.,FC Messina Peloro,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-pansera/profil/spieler/5987
Bologna FC 1909,Fabrizio Ferron,39,Italy,Goalkeeper,GK,£45Th.,,Retired,-,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-ferron/profil/spieler/3523
Bologna FC 1909,Nicola Legrottaglie,28,Italy,Centre-Back,CB,£4.50m,Juventus FC,Italy,"End of loanJun 30, 2005",Out,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-legrottaglie/profil/spieler/5925
Brescia Calcio,Andrea Caracciolo,23,Italy,Centre-Forward,CF,£7.20m,US Palermo,Italy,£8.10m,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-caracciolo/profil/spieler/6098
Brescia Calcio,Matías Almeyda,31,Argentina,Defensive Midfield,DM,£180Th.,Quilmes Atlético Club,Argentina,£225Th.,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/matias-almeyda/profil/spieler/5792
Brescia Calcio,Markus Schopp,31,Austria,Right Midfield,RM,£1.80m,Red Bull Salzburg,Austria,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/markus-schopp/profil/spieler/5971
Brescia Calcio,Pierre Womé,26,Cameroon,Left-Back,LB,£2.70m,FC Internazionale,Italy,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/pierre-wome/profil/spieler/3329
Brescia Calcio,Marc Nygaard,28,Denmark,Centre-Forward,CF,£1.35m,Queens Park Rangers,England,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/marc-nygaard/profil/spieler/3491
Brescia Calcio,Marco Delvecchio,32,Italy,Centre-Forward,CF,£3.60m,Parma FC,Italy,free transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-delvecchio/profil/spieler/5961
Brescia Calcio,Luca Castellazzi,29,Italy,Goalkeeper,GK,£1.80m,UC Sampdoria,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/luca-castellazzi/profil/spieler/6058
Brescia Calcio,Daniele Adani,30,Italy,Centre-Back,CB,£1.35m,Ascoli Calcio 1898,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-adani/profil/spieler/5774
Brescia Calcio,Maurizio Domizzi,25,Italy,Centre-Back,CB,£810Th.,Ascoli Calcio 1898,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/maurizio-domizzi/profil/spieler/6750
Brescia Calcio,Roberto Guana,24,Italy,Central Midfield,CM,£1.08m,Ascoli Calcio 1898,Italy,?,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/roberto-guana/profil/spieler/5976
Brescia Calcio,Cyril Gona,20,Nigeria,Defensive Midfield,DM,£72Th.,Potenza Sport Club,Italy,loan transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/cyril-gona/profil/spieler/16895
Brescia Calcio,Abderrazzak Jadid,22,Morocco,Central Midfield,CM,£135Th.,Delfino Pescara 1936,Italy,loan transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/abderrazzak-jadid/profil/spieler/16896
Brescia Calcio,Giordano Paganotto,20,Italy,defence,defence,-,Città di Gela ,Italy,loan transfer,Out,2005,s,serie-b,https://www.transfermarkt.co.uk/giordano-paganotto/profil/spieler/277803
