Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
AS Livorno,Nicolò Fazzi,23,Italy,Right Midfield,RM,£315Th.,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicolo-fazzi/profil/spieler/197744
AS Livorno,Brem Soumaoro,22,Guinea,Centre-Back,CB,£90Th.,Go Ahead Eagles Deventer,Netherlands,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/brem-soumaoro/profil/spieler/330931
AS Livorno,Filip Raicevic,25,Montenegro,Centre-Forward,CF,£720Th.,SSC Bari,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/filip-raicevic/profil/spieler/240789
AS Livorno,Andrew Delly Marie-Sainte,19,France,Centre-Back,CB,£68Th.,AC Prato,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/andrew-delly-marie-sainte/profil/spieler/468075
AS Livorno,Alessandro Diamanti,35,Italy,Attacking Midfield,AM,£225Th.,AC Perugia Calcio,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-diamanti/profil/spieler/23197
AS Livorno,Dennis Iapichino,27,Switzerland,Left-Back,LB,£270Th.,Robur Siena,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/dennis-iapichino/profil/spieler/123711
AS Livorno,Antonio Porcino,23,Italy,Left Midfield,LM,£225Th.,Calcio Catania,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/antonio-porcino/profil/spieler/214537
AS Livorno,Libor Kozak,29,Czech Republic,Centre-Forward,CF,£315Th.,SSC Bari,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/libor-kozak/profil/spieler/63824
AS Livorno,Dario Dainelli,39,Italy,Centre-Back,CB,£270Th.,Chievo Verona,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/dario-dainelli/profil/spieler/5970
AS Livorno,Davide Agazzi,25,Italy,Central Midfield,CM,£450Th.,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/davide-agazzi/profil/spieler/197468
AS Livorno,Michele Rocca,22,Italy,Central Midfield,CM,£315Th.,UC Sampdoria,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/michele-rocca/profil/spieler/257118
AS Livorno,Niccolò Giannetti,27,Italy,Centre-Forward,CF,£900Th.,Cagliari Calcio,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/niccolo-giannetti/profil/spieler/99235
AS Livorno,Tino Parisi,23,Italy,Right-Back,RB,£225Th.,Siracusa Calcio,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/tino-parisi/profil/spieler/340451
AS Livorno,Lukas Zima,24,Czech Republic,Goalkeeper,GK,£90Th.,Genoa CFC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/lukas-zima/profil/spieler/147558
AS Livorno,Michelangelo Albertazzi,27,Italy,Left-Back,LB,£180Th.,,Without Club,-,In,2018,s,serie-b,https://www.transfermarkt.co.uk/michelangelo-albertazzi/profil/spieler/56841
AS Livorno,Paolo Baiocco,29,Italy,Goalkeeper,GK,£90Th.,,Without Club,-,In,2018,s,serie-b,https://www.transfermarkt.co.uk/paolo-baiocco/profil/spieler/160824
AS Livorno,Simone Dell'Agnello,26,Italy,Centre-Forward,CF,£135Th.,AC Cuneo 1905,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-dellagnello/profil/spieler/110929
AS Livorno,Marco Moscati,25,Italy,Central Midfield,CM,£720Th.,Novara Calcio 1908,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/marco-moscati/profil/spieler/163676
AS Livorno,Yanik Frick,20,Liechtenstein,Centre-Forward,CF,£90Th.,Pro Piacenza 1919,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/yanik-frick/profil/spieler/345219
Calcio Padova,Federico Bonazzoli,21,Italy,Centre-Forward,CF,£1.35m,UC Sampdoria,Italy,Loan fee:£76Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/federico-bonazzoli/profil/spieler/241527
Calcio Padova,Daniele Capelli,32,Italy,Centre-Back,CB,£225Th.,Spezia Calcio,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/daniele-capelli/profil/spieler/30332
Calcio Padova,Mattia Minesso,28,Italy,Attacking Midfield,AM,£360Th.,FC Bassano 1903,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/mattia-minesso/profil/spieler/74642
Calcio Padova,Francesco Della Rocca,30,Italy,Central Midfield,CM,£360Th.,US Salernitana 1919,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/francesco-della-rocca/profil/spieler/56889
Calcio Padova,Davide Merelli,22,Italy,Goalkeeper,GK,£90Th.,Atalanta BC,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/davide-merelli/profil/spieler/291278
Calcio Padova,Pietro Ceccaroni,22,Italy,Centre-Back,CB,£270Th.,Spezia Calcio,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/pietro-ceccaroni/profil/spieler/239099
Calcio Padova,Samuele Perisan,20,Italy,Goalkeeper,GK,£113Th.,Udinese Calcio,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/samuele-perisan/profil/spieler/301240
Calcio Padova,Jérémie Broh,21,Italy,Central Midfield,CM,£180Th.,US Sassuolo,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/jeremie-broh/profil/spieler/340075
Calcio Padova,Alessandro Vogliacco,19,Italy,Centre-Back,CB,£68Th.,Juventus U23,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-vogliacco/profil/spieler/330208
Calcio Padova,Luca Clemenza,21,Italy,Attacking Midfield,AM,£900Th.,Juventus U23,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/luca-clemenza/profil/spieler/291520
Calcio Padova,Alessandro Favaro,22,Italy,Goalkeeper,GK,£135Th.,AC Mestre,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-favaro/profil/spieler/241069
Calcio Padova,Matteo Scevola,20,Italy,Defensive Midfield,DM,£45Th.,FC Rieti,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/matteo-scevola/profil/spieler/426177
Calcio Padova,Caio De Cenco,29,Brazil,Centre-Forward,CF,£135Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/caio-de-cenco/profil/spieler/199888
Calcio Padova,Matteo Chinellato,26,Italy,Centre-Forward,CF,£158Th.,US Alessandria Calcio 1912,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/matteo-chinellato/profil/spieler/137428
US Palermo,Stefano Moreo,25,Italy,Centre-Forward,CF,£630Th.,Venezia FC,Italy,£900Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/stefano-moreo/profil/spieler/279823
US Palermo,Alberto Brignoli,26,Italy,Goalkeeper,GK,£900Th.,Juventus FC,Italy,£900Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alberto-brignoli/profil/spieler/146799
US Palermo,George Puscas,22,Romania,Centre-Forward,CF,£2.52m,Inter Milan,Italy,Loan fee:£450Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/george-puscas/profil/spieler/208690
US Palermo,Antonio Mazzotta,28,Italy,Left Midfield,LM,£450Th.,Delfino Pescara 1936,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/antonio-mazzotta/profil/spieler/61751
US Palermo,Alessandro Salvi,30,Italy,Right-Back,RB,£675Th.,AS Cittadella,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-salvi/profil/spieler/150462
US Palermo,Nicolas Haas,22,Switzerland,Central Midfield,CM,£1.35m,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicolas-haas/profil/spieler/192638
US Palermo,César Falletti,25,Uruguay,Attacking Midfield,AM,£1.35m,Bologna FC 1909,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/cesar-falletti/profil/spieler/218306
US Palermo,Antonino Gallo,18,Italy,Left-Back,LB,-,Palermo Juniores,Italy,-,In,2018,s,serie-b,https://www.transfermarkt.co.uk/antonino-gallo/profil/spieler/392516
US Palermo,Simone Santoro,18,Italy,Central Midfield,CM,£90Th.,Palermo Juniores,Italy,-,In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-santoro/profil/spieler/392515
US Palermo,Shaqir Tafa,19,Albania,Centre-Back,CB,£135Th.,SS Monopoli 1966,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/shaqir-tafa/profil/spieler/392616
US Palermo,Davide Petermann,23,Italy,Defensive Midfield,DM,£68Th.,Sicula Leonzio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/davide-petermann/profil/spieler/199921
US Palermo,Francesco Bonfiglio,21,Italy,Left Winger,LW,£68Th.,UC AlbinoLeffe,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/francesco-bonfiglio/profil/spieler/297064
US Palermo,Carmine Setola,19,Italy,Left-Back,LB,£158Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/carmine-setola/profil/spieler/394851
US Palermo,Carlos Embalo,23,Guinea-Bissau,Left Winger,LW,£1.08m,Brescia Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/carlos-embalo/profil/spieler/275682
US Palermo,Simone Lo Faso,20,Italy,Second Striker,SS,£900Th.,ACF Fiorentina,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-lo-faso/profil/spieler/349719
US Palermo,Roberto Pirrello,22,Italy,Centre-Back,CB,£248Th.,AS Livorno,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/roberto-pirrello/profil/spieler/250781
US Palermo,Accursio Bentivegna,22,Italy,Left Winger,LW,£540Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/accursio-bentivegna/profil/spieler/244927
US Palermo,Fabrizio Alastra,20,Italy,Goalkeeper,GK,£315Th.,AC Prato,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-alastra/profil/spieler/287871
US Palermo,Dario Giacomarro,23,Italy,Defensive Midfield,DM,£203Th.,AS Gubbio 1910,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/dario-giacomarro/profil/spieler/241471
US Palermo,Marco Toscano,20,Italy,Defensive Midfield,DM,£158Th.,Siracusa Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/marco-toscano/profil/spieler/336959
US Palermo,Rosario Costantino,21,Italy,Central Midfield,CM,£23Th.,Alma Juventus Fano 1906,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/rosario-costantino/profil/spieler/336965
US Palermo,Leonardo Marson,20,Italy,Goalkeeper,GK,£180Th.,US Sassuolo,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/leonardo-marson/profil/spieler/347353
US Palermo,Davide Monteleone,22,Italy,Centre-Back,CB,£45Th.,Sicula Leonzio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/davide-monteleone/profil/spieler/241475
US Palermo,Andrea Punzi,21,Italy,Centre-Back,CB,£45Th.,Siracusa Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/andrea-punzi/profil/spieler/336956
US Palermo,Paolo Grillo,21,Italy,Right Winger,RW,£113Th.,Siracusa Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/paolo-grillo/profil/spieler/336963
US Palermo,Simone Giuliano,21,Italy,Centre-Back,CB,£90Th.,Sicula Leonzio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-giuliano/profil/spieler/291408
AC Perugia Calcio,Nicola Leali,25,Italy,Goalkeeper,GK,£1.26m,Juventus FC,Italy,£2.25m,In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicola-leali/profil/spieler/136111
AC Perugia Calcio,Federico Melchiorri,31,Italy,Centre-Forward,CF,£1.08m,Cagliari Calcio,Italy,£720Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/federico-melchiorri/profil/spieler/46060
AC Perugia Calcio,Norbert Gyomber,26,Slovakia,Centre-Back,CB,£900Th.,AS Roma,Italy,£450Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/norbert-gyomber/profil/spieler/205054
AC Perugia Calcio,Filippo Sgarbi,20,Italy,Centre-Back,CB,£360Th.,Inter Milan,Italy,£270Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/filippo-sgarbi/profil/spieler/394920
AC Perugia Calcio,Marco Moscati,25,Italy,Central Midfield,CM,£720Th.,Novara Calcio 1908,Italy,£270Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/marco-moscati/profil/spieler/163676
AC Perugia Calcio,Pasquale Mazzocchi,22,Italy,Right-Back,RB,£540Th.,Parma Calcio 1913,Italy,£252Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/pasquale-mazzocchi/profil/spieler/250153
AC Perugia Calcio,Nicola Falasco,24,Italy,Left-Back,LB,£180Th.,US Avellino 1912,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicola-falasco/profil/spieler/176180
AC Perugia Calcio,Gabriel,25,Brazil,Goalkeeper,GK,£1.35m,AC Milan,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/gabriel/profil/spieler/79242
AC Perugia Calcio,Pierre-Yves Ngawa,26,Belgium,Right-Back,RB,£405Th.,US Avellino 1912,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/pierre-yves-ngawa/profil/spieler/140786
AC Perugia Calcio,Vlad Dragomir,19,Romania,Attacking Midfield,AM,£360Th.,Arsenal FC U23,England,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/vlad-dragomir/profil/spieler/319213
AC Perugia Calcio,Gian Filippo Felicioli,20,Italy,Left-Back,LB,£450Th.,AC Milan,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/gian-filippo-felicioli/profil/spieler/290733
AC Perugia Calcio,Michele Cremonesi,30,Italy,Centre-Back,CB,£360Th.,SPAL,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/michele-cremonesi/profil/spieler/83409
AC Perugia Calcio,Luca Vido,21,Italy,Centre-Forward,CF,£630Th.,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/luca-vido/profil/spieler/264514
AC Perugia Calcio,Kingsley Michael,18,Nigeria,Central Midfield,CM,£45Th.,Bologna FC 1909,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/kingsley-michael/profil/spieler/401920
AC Perugia Calcio,Kwang-song Han,19,"Korea, North",Centre-Forward,CF,£4.50m,Cagliari Calcio,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/kwang-song-han/profil/spieler/402193
AC Perugia Calcio,Valerio Verre,24,Italy,Central Midfield,CM,£2.70m,UC Sampdoria,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/valerio-verre/profil/spieler/162961
AC Perugia Calcio,Simone Perilli,23,Italy,Goalkeeper,GK,£180Th.,Pordenone Calcio,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-perilli/profil/spieler/240675
AC Perugia Calcio,Alessandro Bordin,20,Italy,Central Midfield,CM,£158Th.,AS Roma,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-bordin/profil/spieler/315844
AC Perugia Calcio,Jawad El Yamiq,26,Morocco,Centre-Back,CB,£810Th.,Genoa CFC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/jawad-el-yamiq/profil/spieler/235412
AC Perugia Calcio,Christian Arboleda,21,Italy,Right-Back,RB,£135Th.,Arzachena Costa Smeralda,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/christian-arboleda/profil/spieler/329668
AC Perugia Calcio,Entonjo Elezaj,21,Albania,Goalkeeper,GK,£135Th.,Racing Fondi ,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/entonjo-elezaj/profil/spieler/289192
AC Perugia Calcio,Lorenzo Panaioli,19,Italy,Attacking Midfield,AM,£45Th.,Torino Primavera,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-panaioli/profil/spieler/461173
AC Perugia Calcio,Song-hyok Choe,20,"Korea, North",Right Winger,RW,£45Th.,Olbia Calcio 1905,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/song-hyok-choe/profil/spieler/402196
AC Perugia Calcio,Andrea Bianchimano,21,Italy,Centre-Forward,CF,£225Th.,Urbs Reggina 1914 ,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/andrea-bianchimano/profil/spieler/392205
AC Perugia Calcio,Salvatore Monaco,25,Italy,Centre-Back,CB,£585Th.,US Salernitana 1919,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/salvatore-monaco/profil/spieler/252746
Delfino Pescara 1936,José Machín,21,Equatorial Guinea,Central Midfield,CM,£720Th.,AS Roma,Italy,£1.62m,In,2018,s,serie-b,https://www.transfermarkt.co.uk/jose-machin/profil/spieler/355104
Delfino Pescara 1936,Ledian Memushaj,31,Albania,Central Midfield,CM,£720Th.,Benevento Calcio,Italy,£450Th.,In,2018,s,serie-b,https://www.transfermarkt.co.uk/ledian-memushaj/profil/spieler/139634
Delfino Pescara 1936,Simone Tascone,20,Italy,Central Midfield,CM,£203Th.,Genoa CFC,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-tascone/profil/spieler/356144
Delfino Pescara 1936,Giuseppe Scalera,20,Italy,Right-Back,RB,£225Th.,SSC Bari,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-scalera/profil/spieler/315842
Delfino Pescara 1936,Gennaro Scognamiglio,31,Italy,Centre-Back,CB,£405Th.,RC Cesena,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/gennaro-scognamiglio/profil/spieler/119082
Delfino Pescara 1936,Alessandro Celli,20,Italy,Centre-Back,CB,£158Th.,SSD Fidelis Andria,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessandro-celli/profil/spieler/340509
Delfino Pescara 1936,Cristiano Del Grosso,35,Italy,Left-Back,LB,£90Th.,Venezia FC,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/cristiano-del-grosso/profil/spieler/34211
Delfino Pescara 1936,Nicola Russo,26,Italy,Left Winger,LW,£90Th.,Nocerina 1910,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicola-russo/profil/spieler/140107
Delfino Pescara 1936,Daniele Celiento,23,Italy,Centre-Back,CB,£248Th.,AS Viterbese Castrense,Italy,free transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/daniele-celiento/profil/spieler/200167
Delfino Pescara 1936,Mirko Antonucci,19,Italy,Right Winger,RW,£450Th.,AS Roma,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/mirko-antonucci/profil/spieler/315852
Delfino Pescara 1936,Gaetano Monachello,24,Italy,Centre-Forward,CF,£495Th.,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/gaetano-monachello/profil/spieler/162952
Delfino Pescara 1936,Manuel Marras,25,Italy,Right Winger,RW,£405Th.,Trapani Calcio,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/manuel-marras/profil/spieler/198128
Delfino Pescara 1936,Luca Crecco,22,Italy,Central Midfield,CM,£360Th.,SS Lazio,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/luca-crecco/profil/spieler/228604
Delfino Pescara 1936,Filippo Melegoni,19,Italy,Central Midfield,CM,£900Th.,Atalanta BC,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/filippo-melegoni/profil/spieler/315862
Delfino Pescara 1936,Matteo Ciofani,30,Italy,Centre-Back,CB,£900Th.,Frosinone Calcio,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/matteo-ciofani/profil/spieler/119355
Delfino Pescara 1936,Alexis Ferrante,23,Italy,Centre-Forward,CF,£270Th.,Brescia Calcio,Italy,?,In,2018,s,serie-b,https://www.transfermarkt.co.uk/alexis-ferrante/profil/spieler/176023
Delfino Pescara 1936,Ferdinando Del Sole,20,Italy,Attacking Midfield,AM,£810Th.,Juventus U23,Italy,loan transfer,In,2018,s,serie-b,https://www.transfermarkt.co.uk/ferdinando-del-sole/profil/spieler/355479
Delfino Pescara 1936,Nicola Russo,26,Italy,Left Winger,LW,£90Th.,Pineto Calcio,Italy,"End of loanAug 21, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicola-russo/profil/spieler/140107
Delfino Pescara 1936,Simone Farelli,35,Italy,Goalkeeper,GK,£45Th.,,Without Club,-,In,2018,s,serie-b,https://www.transfermarkt.co.uk/simone-farelli/profil/spieler/6807
Delfino Pescara 1936,Dario Zuparic,26,Croatia,Centre-Back,CB,£1.35m,HNK Rijeka,Croatia,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/dario-zuparic/profil/spieler/165381
Delfino Pescara 1936,Ledian Memushaj,31,Albania,Central Midfield,CM,£720Th.,Benevento Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/ledian-memushaj/profil/spieler/139634
Delfino Pescara 1936,Francesco Nicastro,26,Italy,Centre-Forward,CF,£630Th.,Foggia Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/francesco-nicastro/profil/spieler/130498
Delfino Pescara 1936,Mirko Pigliacelli,25,Italy,Goalkeeper,GK,£360Th.,FC Pro Vercelli 1892,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/mirko-pigliacelli/profil/spieler/165893
Delfino Pescara 1936,Ahmad Benali,26,Libya,Central Midfield,CM,£2.25m,FC Crotone,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/ahmad-benali/profil/spieler/121402
Delfino Pescara 1936,Davide Vitturini,21,Italy,Right-Back,RB,£405Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/davide-vitturini/profil/spieler/267101
Delfino Pescara 1936,Francesco Zampano,24,Italy,Right-Back,RB,£1.62m,Udinese Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/francesco-zampano/profil/spieler/216872
Delfino Pescara 1936,Franck Kanouté,19,Senegal,Central Midfield,CM,£450Th.,Ascoli Picchio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/franck-kanoute/profil/spieler/478198
Delfino Pescara 1936,Ransford Selasi,21,Ghana,Central Midfield,CM,£315Th.,US Lecce,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/ransford-selasi/profil/spieler/292333
Delfino Pescara 1936,Luca Forte,23,Italy,Second Striker,SS,£135Th.,SS Monza 1912,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/luca-forte/profil/spieler/240307
Delfino Pescara 1936,Cristiano Biraghi,25,Italy,Left-Back,LB,£4.50m,ACF Fiorentina,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/cristiano-biraghi/profil/spieler/124555
Delfino Pescara 1936,Daniel Di Nicola,22,Italy,Left-Back,LB,£68Th.,Virtus Francavilla Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/daniel-di-nicola/profil/spieler/265321
Delfino Pescara 1936,Nicholas Bensaja,23,Italy,Central Midfield,CM,£68Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/nicholas-bensaja/profil/spieler/311328
Delfino Pescara 1936,Gianluca Barba,23,Italy,Central Midfield,CM,£270Th.,Pro Piacenza 1919,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/gianluca-barba/profil/spieler/287681
Delfino Pescara 1936,Elhan Kastrati,21,Albania,Goalkeeper,GK,£270Th.,KF Teuta,Albania,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/elhan-kastrati/profil/spieler/258608
Delfino Pescara 1936,Luigi Carillo,21,Italy,Centre-Back,CB,£225Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/luigi-carillo/profil/spieler/240338
Delfino Pescara 1936,Tomasch Calore,21,Italy,Goalkeeper,GK,£135Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/tomasch-calore/profil/spieler/282333
Delfino Pescara 1936,Alessio Milillo,21,Italy,Centre-Back,CB,£90Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/alessio-milillo/profil/spieler/336928
Delfino Pescara 1936,Francesco Karkalis,23,Italy,Left-Back,LB,£180Th.,Bassano Virtus 55 ST,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/francesco-karkalis/profil/spieler/235822
Delfino Pescara 1936,Ibrahima Diallo,19,Guinea,Left-Back,LB,£45Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/ibrahima-diallo/profil/spieler/400931
Delfino Pescara 1936,Manfredo Pietrantonio,20,Italy,Left-Back,LB,£68Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/manfredo-pietrantonio/profil/spieler/395540
Delfino Pescara 1936,Leonardo Maloku,20,Albania,Right-Back,RB,£68Th.,Santarcangelo Calcio,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/leonardo-maloku/profil/spieler/342817
Delfino Pescara 1936,Christian Ventola,21,Italy,Right-Back,RB,£293Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2018",In,2018,s,serie-b,https://www.transfermarkt.co.uk/christian-ventola/profil/spieler/336925
