Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Delfino Pescara 1936,Francesco Nicastro,25,Italy,Centre-Forward,CF,£900Th.,AC Perugia Calcio,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-nicastro/profil/spieler/130498
Delfino Pescara 1936,Ransford Selasi,20,Ghana,Central Midfield,CM,£720Th.,Novara Calcio 1908,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/ransford-selasi/profil/spieler/292333
Delfino Pescara 1936,Nicholas Bensaja,22,Italy,Central Midfield,CM,£45Th.,US Catanzaro,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/nicholas-bensaja/profil/spieler/311328
Delfino Pescara 1936,Antonio Mazzotta,27,Italy,Left Midfield,LM,£720Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/antonio-mazzotta/profil/spieler/61751
Delfino Pescara 1936,Lorenzo Paolucci,20,Italy,Central Midfield,CM,£90Th.,Taranto FC 1927,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-paolucci/profil/spieler/260416
Delfino Pescara 1936,Alessio Milillo,20,Italy,Centre-Back,CB,£90Th.,San Nicolò Calcio Teramo,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessio-milillo/profil/spieler/336928
Delfino Pescara 1936,Alessandro Polidori,25,Italy,Centre-Forward,CF,£270Th.,US Arezzo,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessandro-polidori/profil/spieler/381527
Delfino Pescara 1936,Alessio Di Massimo,21,Italy,Left Winger,LW,£180Th.,US Sambenedettese,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessio-di-massimo/profil/spieler/402114
Delfino Pescara 1936,Christian Ventola,20,Italy,Right-Back,RB,£203Th.,SS Maceratese,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/christian-ventola/profil/spieler/336925
Delfino Pescara 1936,Tomasch Calore,20,Italy,Goalkeeper,GK,£68Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/tomasch-calore/profil/spieler/282333
Delfino Pescara 1936,Francesco Karkalis,22,Italy,Left-Back,LB,£113Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-karkalis/profil/spieler/235822
FC Pro Vercelli 1892,Gianmario Comi,25,Italy,Centre-Forward,CF,£270Th.,Carpi FC 1909,Italy,£270Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/gianmario-comi/profil/spieler/130324
FC Pro Vercelli 1892,Alessandro Polidori,25,Italy,Centre-Forward,CF,£270Th.,Delfino Pescara 1936,Italy,£270Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessandro-polidori/profil/spieler/381527
FC Pro Vercelli 1892,Tommaso Nobile,20,Italy,Goalkeeper,GK,£203Th.,AS Lucchese Libertas,Italy,£225Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/tommaso-nobile/profil/spieler/411371
FC Pro Vercelli 1892,Simone Rosso,21,Italy,Left Winger,LW,£225Th.,Torino FC,Italy,£180Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/simone-rosso/profil/spieler/248333
FC Pro Vercelli 1892,Franco Vivas,20,Argentina,Right Winger,RW,-,Club Atlético Banfield U20,Argentina,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/franco-vivas/profil/spieler/535142
FC Pro Vercelli 1892,William Jidayi,32,Italy,Centre-Back,CB,£135Th.,US Avellino 1912,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/william-jidayi/profil/spieler/82749
FC Pro Vercelli 1892,Luca Bruno,20,Italy,Centre-Back,CB,£90Th.,FC Crotone,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-bruno/profil/spieler/285091
FC Pro Vercelli 1892,Filippo Scardina,25,Italy,Centre-Forward,CF,£113Th.,Siracusa Calcio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/filippo-scardina/profil/spieler/108541
FC Pro Vercelli 1892,Carlo Crialese,24,Italy,Left-Back,LB,£180Th.,AC Cesena,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/carlo-crialese/profil/spieler/280832
FC Pro Vercelli 1892,Marco Firenze,24,Italy,Central Midfield,CM,£225Th.,FC Crotone,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/marco-firenze/profil/spieler/199604
FC Pro Vercelli 1892,Dario Bergamelli,30,Italy,Centre-Back,CB,£135Th.,Calcio Catania,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/dario-bergamelli/profil/spieler/84468
FC Pro Vercelli 1892,Lorenzo Grossi,19,Italy,Defensive Midfield,DM,£113Th.,Roma Primavera,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-grossi/profil/spieler/340446
FC Pro Vercelli 1892,Paolo Ghiglione,20,Italy,Right Midfield,RM,£270Th.,Genoa CFC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/paolo-ghiglione/profil/spieler/313477
FC Pro Vercelli 1892,Luca Barlocco,22,Italy,Left-Back,LB,£203Th.,Juventus FC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-barlocco/profil/spieler/197741
FC Pro Vercelli 1892,Emanuele Rovini,22,Italy,Centre-Forward,CF,£293Th.,Udinese Calcio,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/emanuele-rovini/profil/spieler/197749
FC Pro Vercelli 1892,Mario Pugliese,21,Italy,Central Midfield,CM,£225Th.,Atalanta BC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/mario-pugliese/profil/spieler/238986
FC Pro Vercelli 1892,Francesco Pezziardi,16,Italy,Right-Back,RB,-,Juventus Under 17,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-pezziardi/profil/spieler/455209
FC Pro Vercelli 1892,Alfredo Bifulco,20,Italy,Left Winger,LW,£360Th.,SSC Napoli,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alfredo-bifulco/profil/spieler/286276
FC Pro Vercelli 1892,Filip Raicevic,24,Montenegro,Centre-Forward,CF,£990Th.,FC Bari 1908,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/filip-raicevic/profil/spieler/240789
FC Pro Vercelli 1892,Richard Marcone,24,Italy,Goalkeeper,GK,£203Th.,Trapani Calcio,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/richard-marcone/profil/spieler/86083
FC Pro Vercelli 1892,Michele Rocca,21,Italy,Central Midfield,CM,£540Th.,UC Sampdoria,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/michele-rocca/profil/spieler/257118
FC Pro Vercelli 1892,Gianmario Comi,26,Italy,Centre-Forward,CF,£270Th.,Vicenza Calcio,Italy,"End of loanMay 31, 2018",In,2017,s,serie-b,https://www.transfermarkt.co.uk/gianmario-comi/profil/spieler/130324
FC Pro Vercelli 1892,Simone Moschin,21,Italy,Goalkeeper,GK,£135Th.,Robur Siena,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/simone-moschin/profil/spieler/242082
FC Pro Vercelli 1892,Alessio Esposito,22,Italy,Defensive Midfield,DM,£135Th.,AS Melfi,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessio-esposito/profil/spieler/170078
FC Pro Vercelli 1892,Riccardo Secondo,21,Italy,Central Midfield,CM,£23Th.,Robur Siena,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/riccardo-secondo/profil/spieler/240155
FC Pro Vercelli 1892,Dejan Danza,21,Italy,Central Midfield,CM,£90Th.,Santarcangelo Calcio,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/dejan-danza/profil/spieler/240134
FC Pro Vercelli 1892,Luca Tagliavacche,22,Italy,Defensive Midfield,DM,£68Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-tagliavacche/profil/spieler/248651
FC Pro Vercelli 1892,Loris Bacchetti,24,Italy,Centre-Back,CB,£90Th.,SS Monopoli 1966,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/loris-bacchetti/profil/spieler/167874
FC Pro Vercelli 1892,Osarimen Ebagua,31,Nigeria,Centre-Forward,CF,£405Th.,Vicenza Calcio,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/osarimen-ebagua/profil/spieler/139170
FC Pro Vercelli 1892,Mattia Sprocati,24,Italy,Right Winger,RW,£405Th.,US Salernitana 1919,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/mattia-sprocati/profil/spieler/199274
US Salernitana 1919,Raffaele Pucino,26,Italy,Right-Back,RB,£270Th.,Chievo Verona,Italy,£450Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/raffaele-pucino/profil/spieler/139307
US Salernitana 1919,Riccardo Bocalon,28,Italy,Centre-Forward,CF,£450Th.,US Alessandria Calcio 1912,Italy,£180Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/riccardo-bocalon/profil/spieler/72491
US Salernitana 1919,Massimiliano Busellato,24,Italy,Central Midfield,CM,£900Th.,AS Cittadella,Italy,£108Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-busellato/profil/spieler/134408
US Salernitana 1919,Mattia Sprocati,24,Italy,Right Winger,RW,£405Th.,FC Pro Vercelli 1892,Italy,£99Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/mattia-sprocati/profil/spieler/199274
US Salernitana 1919,Daniel Adejo,27,Nigeria,Centre-Back,CB,£450Th.,Vicenza Calcio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/daniel-adejo/profil/spieler/88242
US Salernitana 1919,Sofiane Ahmed-Kadi,20,France,Attacking Midfield,AM,£113Th.,ASD Lanusei Calcio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/sofiane-ahmed-kadi/profil/spieler/358933
US Salernitana 1919,Roberto,28,Portugal,Centre-Forward,CF,£540Th.,FC Arouca,Portugal,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/roberto/profil/spieler/194330
US Salernitana 1919,Nunzio Di Roberto,31,Italy,Right Winger,RW,£270Th.,FC Crotone,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/nunzio-di-roberto/profil/spieler/86074
US Salernitana 1919,Leonardo Gatto,25,Italy,Left Winger,LW,£810Th.,Atalanta BC,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/leonardo-gatto/profil/spieler/163565
US Salernitana 1919,Francesco Orlando,20,Italy,Right Winger,RW,£360Th.,SS Lazio,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-orlando/profil/spieler/334341
US Salernitana 1919,Sofian Kiyine,19,Morocco,Central Midfield,CM,£360Th.,Chievo Verona,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/sofian-kiyine/profil/spieler/393804
US Salernitana 1919,Alejandro Rodríguez,26,Spain,Centre-Forward,CF,£540Th.,Chievo Verona,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alejandro-rodriguez/profil/spieler/169533
US Salernitana 1919,Alessandro Rossi,20,Italy,Centre-Forward,CF,£225Th.,SS Lazio,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessandro-rossi/profil/spieler/339782
US Salernitana 1919,Boris Radunović,21,Serbia,Goalkeeper,GK,£720Th.,Atalanta BC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/boris-radunovi%C4%87/profil/spieler/258482
US Salernitana 1919,Patrick Asmah,21,Ghana,Left Midfield,LM,£270Th.,Atalanta BC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/patrick-asmah/profil/spieler/358753
US Salernitana 1919,Franco Signorelli,26,Venezuela,Central Midfield,CM,£270Th.,Spezia Calcio,Italy,?,In,2017,s,serie-b,https://www.transfermarkt.co.uk/franco-signorelli/profil/spieler/163690
US Salernitana 1919,Marius Adamonis,20,Lithuania,Goalkeeper,GK,£135Th.,Lazio U19,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/marius-adamonis/profil/spieler/300137
US Salernitana 1919,Matteo Ricci,23,Italy,Defensive Midfield,DM,£450Th.,AS Roma,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/matteo-ricci/profil/spieler/198087
US Salernitana 1919,Alex,25,Portugal,Left Winger,LW,£540Th.,Vitória Guimarães SC,Portugal,?,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alex/profil/spieler/86811
US Salernitana 1919,Giuseppe Rizzo,26,Italy,Central Midfield,CM,£315Th.,,Without Club,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-rizzo/profil/spieler/130172
US Salernitana 1919,Emanuele Cicerelli,23,Italy,Left Winger,LW,£315Th.,,Without Club,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/emanuele-cicerelli/profil/spieler/265320
US Salernitana 1919,Giovanni Cappiello,20,Italy,Left Winger,LW,£68Th.,Gelbison Vallo della Lucania,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/giovanni-cappiello/profil/spieler/334599
US Salernitana 1919,Gennaro Troianiello,34,Italy,Right Winger,RW,£90Th.,Hellas Verona,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/gennaro-troianiello/profil/spieler/60894
US Salernitana 1919,Giovanni Patella,20,Italy,Goalkeeper,GK,£23Th.,Gladiator 1924,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/giovanni-patella/profil/spieler/394074
US Salernitana 1919,Lorenzo Laverone,28,Italy,Right-Back,RB,£405Th.,US Avellino 1912,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-laverone/profil/spieler/124155
US Salernitana 1919,Giuseppe Caccavallo,30,Italy,Right Winger,RW,£180Th.,Venezia FC,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-caccavallo/profil/spieler/102625
Spezia Calcio,Tommaso Augello,22,Italy,Left-Back,LB,£248Th.,AS Giana Erminio,Italy,£72Th.,In,2017,s,serie-b,https://www.transfermarkt.co.uk/tommaso-augello/profil/spieler/284595
Spezia Calcio,Edoardo Soleri,19,Italy,Centre-Forward,CF,£315Th.,Roma Primavera,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/edoardo-soleri/profil/spieler/321065
Spezia Calcio,Irakli Shekiladze,25,Georgia,Second Striker,SS,£180Th.,AC Tuttocuoio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/irakli-shekiladze/profil/spieler/163689
Spezia Calcio,Nicolas Giani,31,Italy,Centre-Back,CB,£270Th.,SPAL 2013,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/nicolas-giani/profil/spieler/84742
Spezia Calcio,Francesco Bolzoni,28,Italy,Central Midfield,CM,£1.26m,Novara Calcio 1908,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-bolzoni/profil/spieler/49521
Spezia Calcio,Alberto Masi,24,Italy,Centre-Back,CB,£360Th.,FC Bari 1908,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alberto-masi/profil/spieler/167890
Spezia Calcio,Daniele Capelli,31,Italy,Centre-Back,CB,£315Th.,AC Cesena,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/daniele-capelli/profil/spieler/30332
Spezia Calcio,Luigi Giorgi,30,Italy,Central Midfield,CM,£405Th.,Ascoli Picchio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luigi-giorgi/profil/spieler/57389
Spezia Calcio,Wálter López,31,Uruguay,Left-Back,LB,£360Th.,Benevento Calcio,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/walter-lopez/profil/spieler/58581
Spezia Calcio,Arturo Calabresi,21,Italy,Centre-Back,CB,£630Th.,AS Roma,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/arturo-calabresi/profil/spieler/240897
Spezia Calcio,Francesco Forte,24,Italy,Centre-Forward,CF,£450Th.,Inter Milan,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-forte/profil/spieler/164534
Spezia Calcio,Raffaele Di Gennaro,23,Italy,Goalkeeper,GK,£1.62m,Inter Milan,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/raffaele-di-gennaro/profil/spieler/70580
Spezia Calcio,Matteo Pessina,20,Italy,Attacking Midfield,AM,£540Th.,Atalanta BC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/matteo-pessina/profil/spieler/332179
Spezia Calcio,Guido Marilungo,28,Italy,Centre-Forward,CF,£450Th.,Atalanta BC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/guido-marilungo/profil/spieler/61786
Spezia Calcio,Alberto Gilardino,35,Italy,Centre-Forward,CF,£270Th.,,Without Club,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alberto-gilardino/profil/spieler/5878
Spezia Calcio,Antonio Candela,17,Italy,Right-Back,RB,£113Th.,Spezia Primavera,Italy,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/antonio-candela/profil/spieler/392881
Spezia Calcio,Leonardo Benedetti,17,Italy,Central Midfield,CM,-,Spezia Under 17,Italy,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/leonardo-benedetti/profil/spieler/423615
Spezia Calcio,Gabriele Corbo,17,Italy,Centre-Back,CB,-,Spezia Under 17,Italy,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/gabriele-corbo/profil/spieler/423614
Spezia Calcio,Davide Bassi,32,Italy,Goalkeeper,GK,£270Th.,,Without Club,-,In,2017,s,serie-b,https://www.transfermarkt.co.uk/davide-bassi/profil/spieler/41914
Spezia Calcio,Stefan Ristovski,25,North Macedonia,Right-Back,RB,£2.25m,HNK Rijeka,Croatia,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/stefan-ristovski/profil/spieler/104466
Spezia Calcio,Emmanuel Gyasi,23,Ghana,Left Winger,LW,£158Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/emmanuel-gyasi/profil/spieler/241076
Spezia Calcio,Juri Cisotti,24,Italy,Left Winger,LW,£158Th.,Casertana FC,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/juri-cisotti/profil/spieler/163999
Spezia Calcio,Patrick Ciurria,22,Italy,Right Winger,RW,£180Th.,Robur Siena,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/patrick-ciurria/profil/spieler/255838
Spezia Calcio,Thomas Saloni,20,Italy,Goalkeeper,GK,£45Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/thomas-saloni/profil/spieler/337703
Spezia Calcio,Simone Bastoni,20,Italy,Left-Back,LB,£203Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/simone-bastoni/profil/spieler/257751
Spezia Calcio,Gennaro Acampora,23,Italy,Central Midfield,CM,£810Th.,AC Perugia Calcio,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/gennaro-acampora/profil/spieler/230826
Spezia Calcio,Juande,30,Spain,Defensive Midfield,DM,£270Th.,UCAM Murcia CF,Spain,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/juande/profil/spieler/36355
Spezia Calcio,Theophilus Awua,19,Nigeria,Central Midfield,CM,£315Th.,Inter Milan Primavera,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/theophilus-awua/profil/spieler/427576
Spezia Calcio,Stefano Antezza,21,Italy,Central Midfield,CM,£158Th.,Calcio Como,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/stefano-antezza/profil/spieler/238941
Spezia Calcio,Marko Vesovic,25,Montenegro,Right-Back,RB,£900Th.,HNK Rijeka,Croatia,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/marko-vesovic/profil/spieler/98101
Spezia Calcio,Federico Proia,21,Italy,Central Midfield,CM,£45Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2017",In,2017,s,serie-b,https://www.transfermarkt.co.uk/federico-proia/profil/spieler/287651
Ternana Unicusano Calcio,Luca Giannone,27,Italy,Right Winger,RW,£203Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-giannone/profil/spieler/61520
Ternana Unicusano Calcio,Nicolò Gigli,21,Italy,Centre-Back,CB,£68Th.,ACF Fiorentina,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/nicolo-gigli/profil/spieler/290716
Ternana Unicusano Calcio,Federico Angiulli,25,Italy,Central Midfield,CM,£405Th.,AC Pisa 1909,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/federico-angiulli/profil/spieler/164545
Ternana Unicusano Calcio,Matteo Capitani,21,Italy,Central Midfield,CM,£45Th.,Viareggio 2014,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/matteo-capitani/profil/spieler/434868
Ternana Unicusano Calcio,Adriano Montalto,29,Italy,Centre-Forward,CF,£180Th.,SS Juve Stabia,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/adriano-montalto/profil/spieler/84763
Ternana Unicusano Calcio,Johad Ferretti,23,Italy,Right-Back,RB,£113Th.,US Cremonese,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/johad-ferretti/profil/spieler/199792
Ternana Unicusano Calcio,Roberto Vitiello,34,Italy,Right-Back,RB,£180Th.,US Palermo,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/roberto-vitiello/profil/spieler/22217
Ternana Unicusano Calcio,Tiziano Mucciante,34,Italy,Centre-Back,CB,£23Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/tiziano-mucciante/profil/spieler/110657
Ternana Unicusano Calcio,Diego Albadoro,28,Italy,Centre-Forward,CF,£135Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/diego-albadoro/profil/spieler/133871
Ternana Unicusano Calcio,Pasquale Di Sabatino,20,Italy,Centre-Back,CB,£45Th.,Delfino Pescara 1936,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/pasquale-di-sabatino/profil/spieler/336926
Ternana Unicusano Calcio,Mattia Battistoni,21,Italy,Defensive Midfield,DM,£23Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/mattia-battistoni/profil/spieler/476821
Ternana Unicusano Calcio,Alessandro Di Paolantonio,24,Italy,Central Midfield,CM,£248Th.,Teramo Calcio 1913,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessandro-di-paolantonio/profil/spieler/283309
Ternana Unicusano Calcio,Alessandro Favalli,24,Italy,Left-Back,LB,£315Th.,Calcio Padova,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/alessandro-favalli/profil/spieler/166073
Ternana Unicusano Calcio,Andrea Paolucci,30,Italy,Central Midfield,CM,£315Th.,AS Cittadella,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/andrea-paolucci/profil/spieler/44540
Ternana Unicusano Calcio,Stefano D'Agostino,25,Italy,Attacking Midfield,AM,£68Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/stefano-dagostino/profil/spieler/120652
Ternana Unicusano Calcio,Andrea Signorini,27,Italy,Centre-Back,CB,£90Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/andrea-signorini/profil/spieler/56682
Ternana Unicusano Calcio,Giuseppe Gambino,33,Italy,Centre-Forward,CF,£90Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-gambino/profil/spieler/191183
Ternana Unicusano Calcio,Francesco Bombagi,27,Italy,Attacking Midfield,AM,£225Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/francesco-bombagi/profil/spieler/93292
Ternana Unicusano Calcio,Ivan Varone,24,Italy,Central Midfield,CM,£225Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/ivan-varone/profil/spieler/123258
Ternana Unicusano Calcio,Filippo Tiscione,31,Italy,Left Winger,LW,£90Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/filippo-tiscione/profil/spieler/284646
Ternana Unicusano Calcio,Daniele Marino,28,Italy,Centre-Back,CB,£135Th.,Racing Fondi ,Italy,free transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/daniele-marino/profil/spieler/45579
Ternana Unicusano Calcio,Martin Valjent,21,Slovakia,Centre-Back,CB,£1.08m,Chievo Verona,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/martin-valjent/profil/spieler/277384
Ternana Unicusano Calcio,Luca Zanon,21,Italy,Left-Back,LB,£135Th.,ACF Fiorentina,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-zanon/profil/spieler/280044
Ternana Unicusano Calcio,Luca Tremolada,25,Italy,Attacking Midfield,AM,£675Th.,Virtus Entella,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/luca-tremolada/profil/spieler/88713
Ternana Unicusano Calcio,Daniele Gasparetto,29,Italy,Centre-Back,CB,£360Th.,SPAL 2013,Italy,?,In,2017,s,serie-b,https://www.transfermarkt.co.uk/daniele-gasparetto/profil/spieler/44628
Ternana Unicusano Calcio,Leonardo Candellone,19,Italy,Centre-Forward,CF,£158Th.,Torino FC,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/leonardo-candellone/profil/spieler/342341
Ternana Unicusano Calcio,Mattia Finotto,24,Italy,Centre-Forward,CF,£540Th.,SPAL 2013,Italy,loan transfer,In,2017,s,serie-b,https://www.transfermarkt.co.uk/mattia-finotto/profil/spieler/284604
