Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Delfino Pescara 1936,Jonathas,24,Brazil,Centre-Forward,CF,£1.44m,Torino FC,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/jonathas/profil/spieler/58345
Delfino Pescara 1936,Luca Berardocco,22,Italy,Defensive Midfield,DM,£293Th.,Feralpisalò,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-berardocco/profil/spieler/164088
Delfino Pescara 1936,Massimiliano Barbone,21,Italy,defence,defence,£45Th.,SSD Chieti Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-barbone/profil/spieler/164087
Delfino Pescara 1936,Luca Lulli,21,Italy,Defensive Midfield,DM,£90Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-lulli/profil/spieler/164105
Delfino Pescara 1936,Marco Perrotta,19,Italy,Centre-Back,CB,£158Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marco-perrotta/profil/spieler/171696
Delfino Pescara 1936,Mario Bizzarri,20,Italy,Central Midfield,CM,£45Th.,SS Milazzo,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/mario-bizzarri/profil/spieler/179646
Delfino Pescara 1936,Antonino Ragusa,23,Italy,Left Winger,LW,£900Th.,Ternana Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/antonino-ragusa/profil/spieler/102470
Delfino Pescara 1936,Riccardo Maniero,25,Italy,Centre-Forward,CF,£135Th.,Ternana Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
Delfino Pescara 1936,Filippo Di Maira,19,Italy,Centre-Forward,CF,£45Th.,Vigor Lamezia Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/filippo-di-maira/profil/spieler/203052
Delfino Pescara 1936,Riccardo Brosco,22,Italy,Centre-Back,CB,£360Th.,Ternana Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/riccardo-brosco/profil/spieler/89034
Delfino Pescara 1936,Riccardo Ragni,22,Italy,Goalkeeper,GK,£113Th.,ASG Nocerina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/riccardo-ragni/profil/spieler/195197
AS Avellino 1912,Pietro Terracciano,23,Italy,Goalkeeper,GK,£90Th.,Calcio Catania,Italy,Loan fee:£90Th.,In,2013,s,serie-b,https://www.transfermarkt.co.uk/pietro-terracciano/profil/spieler/96254
AS Avellino 1912,Andrea De Vito,21,Italy,Left-Back,LB,£68Th.,AS Cittadella,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-de-vito/profil/spieler/130349
AS Avellino 1912,Eros Schiavon,30,Italy,Central Midfield,CM,£315Th.,AS Cittadella,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/eros-schiavon/profil/spieler/23366
AS Avellino 1912,Romulo Togni,30,Brazil,Defensive Midfield,DM,£450Th.,Delfino Pescara 1936,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/romulo-togni/profil/spieler/103004
AS Avellino 1912,Andrea Seculin,23,Italy,Goalkeeper,GK,£270Th.,Chievo Verona,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-seculin/profil/spieler/85380
AS Avellino 1912,Salvatore Capotosto,18,Italy,Goalkeeper,GK,£45Th.,Napoli Primavera,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/salvatore-capotosto/profil/spieler/220984
AS Avellino 1912,Andrea Soncin,34,Italy,Centre-Forward,CF,£90Th.,Ascoli Calcio 1898,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-soncin/profil/spieler/21157
AS Avellino 1912,Maurizio Peccarisi,35,Italy,Centre-Back,CB,£68Th.,Ascoli Calcio 1898,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/maurizio-peccarisi/profil/spieler/22327
AS Avellino 1912,Luca Bittante,19,Italy,Right-Back,RB,£203Th.,ACF Fiorentina,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-bittante/profil/spieler/163062
AS Avellino 1912,Pape Dia,20,Senegal,Left Winger,LW,£45Th.,Udinese Primavera,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/pape-dia/profil/spieler/209864
AS Avellino 1912,Fabio Pisacane,27,Italy,Centre-Back,CB,£180Th.,Ternana Calcio,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/fabio-pisacane/profil/spieler/101922
AS Avellino 1912,Andrey Galabinov,24,Bulgaria,Centre-Forward,CF,£315Th.,AS Livorno,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrey-galabinov/profil/spieler/67639
AS Avellino 1912,Mathías Abero,23,Uruguay,Left-Back,LB,£270Th.,Bologna FC 1909,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/mathias-abero/profil/spieler/142370
AS Avellino 1912,Paulin Damo,19,Cameroon,Left-Back,LB,£68Th.,AC Belluno 1905,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/paulin-damo/profil/spieler/197920
AS Avellino 1912,Pasquale Porcaro,25,Italy,Centre-Back,CB,£113Th.,AS Melfi,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/pasquale-porcaro/profil/spieler/102336
AS Avellino 1912,Gilberto Guerriero,19,Italy,Centre-Forward,CF,£45Th.,SS Milazzo,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/gilberto-guerriero/profil/spieler/213998
AS Avellino 1912,Fabrizio Lasagna,25,Italy,Centre-Forward,CF,£68Th.,AS Casale Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-lasagna/profil/spieler/102645
AS Avellino 1912,Renato Ricci,22,Italy,Defensive Midfield,DM,£68Th.,SF Aversa Normanna,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/renato-ricci/profil/spieler/195460
AC Cesena,Andrea Ingegneri,21,Italy,Centre-Back,CB,£180Th.,Bologna FC 1909,Italy,£1.13m,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-ingegneri/profil/spieler/163298
AC Cesena,Luca Garritano,19,Italy,Attacking Midfield,AM,£810Th.,Inter Milan Primavera,Italy,£450Th.,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-garritano/profil/spieler/205677
AC Cesena,Filippo Capitanio,20,Italy,Centre-Back,CB,£158Th.,Vicenza Calcio,Italy,£405Th.,In,2013,s,serie-b,https://www.transfermarkt.co.uk/filippo-capitanio/profil/spieler/195593
AC Cesena,Matteo Zanini,19,Italy,Right Midfield,RM,£135Th.,FC Pavia 1911,Italy,£360Th.,In,2013,s,serie-b,https://www.transfermarkt.co.uk/matteo-zanini/profil/spieler/241800
AC Cesena,Manuel Coppola,31,Italy,Central Midfield,CM,£180Th.,Robur Siena,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/manuel-coppola/profil/spieler/28851
AC Cesena,Francesco Renzetti,25,Italy,Left-Back,LB,£540Th.,Calcio Padova,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/francesco-renzetti/profil/spieler/84845
AC Cesena,Marco D'Alessandro,22,Italy,Right Winger,RW,£1.08m,AS Roma,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/marco-dalessandro/profil/spieler/99232
AC Cesena,Nicola Capellini,22,Italy,Attacking Midfield,AM,£68Th.,Bologna FC 1909,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/nicola-capellini/profil/spieler/163281
AC Cesena,Michele Camporese,21,Italy,Centre-Back,CB,£1.44m,ACF Fiorentina,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/michele-camporese/profil/spieler/62716
AC Cesena,Niccolò Galli,24,Italy,Central Midfield,CM,£135Th.,Calcio Padova,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/niccolo-galli/profil/spieler/56869
AC Cesena,Daniele Capelli,27,Italy,Centre-Back,CB,£450Th.,Atalanta BC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/daniele-capelli/profil/spieler/30332
AC Cesena,Emmanuel Cascione,29,Italy,Central Midfield,CM,£810Th.,Parma FC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/emmanuel-cascione/profil/spieler/8206
AC Cesena,Achille Coser,31,Italy,Goalkeeper,GK,£68Th.,Vicenza Calcio,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/achille-coser/profil/spieler/23190
AC Cesena,Yago Del Piero,19,Brazil,Central Midfield,CM,£90Th.,Inter Milan Primavera,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/yago-del-piero/profil/spieler/240195
AC Cesena,Moro Alhassan,19,Ghana,Defensive Midfield,DM,£68Th.,Genoa CFC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/moro-alhassan/profil/spieler/241326
AC Cesena,Enis Nadarevic,25,Austria,Left Winger,LW,£990Th.,Genoa CFC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/enis-nadarevic/profil/spieler/37889
AC Cesena,Pablo Granoche,29,Uruguay,Centre-Forward,CF,£540Th.,Chievo Verona,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/pablo-granoche/profil/spieler/61803
AC Cesena,Giuseppe De Feudis,30,Italy,Defensive Midfield,DM,£450Th.,Calcio Padova,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-de-feudis/profil/spieler/24305
AC Cesena,Alberto Almici,20,Italy,Right-Back,RB,£540Th.,Atalanta BC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/alberto-almici/profil/spieler/163542
AC Cesena,Nicolò Lini,19,Italy,Centre-Back,CB,£45Th.,Brescia Primavera,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/nicolo-lini/profil/spieler/197900
AC Cesena,Luka Krajnc,18,Slovenia,Centre-Back,CB,£450Th.,Genoa Primavera,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luka-krajnc/profil/spieler/138584
AC Cesena,Nicola Del Pivo,21,Italy,Central Midfield,CM,£68Th.,Parma FC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/nicola-del-pivo/profil/spieler/226425
AC Cesena,Luigi Palumbo,22,Italy,Centre-Back,CB,£68Th.,Parma FC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luigi-palumbo/profil/spieler/130399
AC Cesena,Ismael Bangoura,18,Guinea,Central Midfield,CM,£68Th.,Cesena Primavera,Italy,-,In,2013,s,serie-b,https://www.transfermarkt.co.uk/ismael-bangoura/profil/spieler/240188
AC Cesena,Andrea Rossini,23,Italy,Goalkeeper,GK,£180Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-rossini/profil/spieler/60727
AC Cesena,Angelo Gregorio,22,Italy,Centre-Back,CB,£45Th.,US Città di Pontedera,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/angelo-gregorio/profil/spieler/268228
AC Cesena,Luca Righini,22,Italy,Central Midfield,CM,£45Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-righini/profil/spieler/119163
AC Cesena,Fabrizio Bramati,20,Italy,Central Midfield,CM,£45Th.,Savona FBC,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-bramati/profil/spieler/176105
AC Cesena,Tibor Cica,19,Croatia,Central Midfield,CM,£90Th.,HNK Gorica,Croatia,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/tibor-cica/profil/spieler/141043
AC Cesena,Riccardo Martinelli,22,Italy,Centre-Back,CB,£68Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/riccardo-martinelli/profil/spieler/122430
AC Cesena,Gianluigi Bamonte,29,Italy,Centre-Back,CB,£90Th.,Santarcangelo Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/gianluigi-bamonte/profil/spieler/215740
AC Cesena,Caio De Cenco,24,Brazil,Centre-Forward,CF,£135Th.,AC Monza Brianza,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/caio-de-cenco/profil/spieler/199888
AC Cesena,Sacha Cori,24,Italy,Centre-Forward,CF,£180Th.,Virtus Entella,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/sacha-cori/profil/spieler/83374
AC Cesena,Luca Caldirola,22,Italy,Centre-Back,CB,£2.70m,Brescia Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-caldirola/profil/spieler/88680
AC Cesena,Daniele Forte,22,Italy,Central Midfield,CM,£135Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/daniele-forte/profil/spieler/226441
AC Cesena,Daniele Fioretti,22,Italy,Centre-Forward,CF,£90Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/daniele-fioretti/profil/spieler/231376
AC Cesena,Gianluca Lapadula,23,Peru,Centre-Forward,CF,£225Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/gianluca-lapadula/profil/spieler/130394
AC Cesena,Giacomo Bassoli,23,Italy,Right-Back,RB,£23Th.,Unione Sanremo,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/giacomo-bassoli/profil/spieler/182459
AC Cesena,Jonathan Di Carlo,20,Italy,Right Winger,RW,£45Th.,SSD Vis Pesaro 1898,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/jonathan-di-carlo/profil/spieler/199083
AC Cesena,Marco Mariani,20,Italy,Central Midfield,CM,£135Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marco-mariani/profil/spieler/231375
AC Cesena,Marco Parolo,28,Italy,Central Midfield,CM,£4.05m,Parma FC,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marco-parolo/profil/spieler/84545
AC Cesena,Niccolò Rosseti,23,Italy,Centre-Back,CB,£45Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/niccolo-rosseti/profil/spieler/103003
AC Cesena,Marcello Scarponi,21,Italy,Central Midfield,CM,£68Th.,Forlì FC,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marcello-scarponi/profil/spieler/163474
AC Cesena,Marco Tattini,22,Italy,Second Striker,SS,£158Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marco-tattini/profil/spieler/109111
AC Cesena,César Meza Colli,21,Paraguay,Attacking Midfield,AM,£68Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/cesar-meza-colli/profil/spieler/163443
AC Cesena,Thomas Fabbri,22,Italy,Right-Back,RB,£23Th.,Santarcangelo Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/thomas-fabbri/profil/spieler/163394
AC Cesena,O'Neal Ephraim,20,Italy,Left Winger,LW,£45Th.,AC Bellaria Igea Marina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/oneal-ephraim/profil/spieler/184315
AC Cesena,Dominique Malonga,24,Congo,Centre-Forward,CF,£720Th.,Vicenza Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/dominique-malonga/profil/spieler/45532
AC Cesena,Yohan Benalouane,26,Tunisia,Centre-Back,CB,£900Th.,Parma FC,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/yohan-benalouane/profil/spieler/50477
AC Cesena,Alex Teodorani,21,Italy,Goalkeeper,GK,£90Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/alex-teodorani/profil/spieler/84828
AC Cesena,Luca Ricci,24,Italy,Centre-Back,CB,£315Th.,Ascoli Calcio 1898,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-ricci/profil/spieler/75613
AC Cesena,Alessandro Tonti,21,Italy,Goalkeeper,GK,£45Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/alessandro-tonti/profil/spieler/199078
AC Cesena,Fabio Cusaro,28,Italy,Centre-Back,CB,£68Th.,Tritium Calcio 1908,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/fabio-cusaro/profil/spieler/74037
AC Cesena,Francesco Urso,19,Italy,Defensive Midfield,DM,£68Th.,Alma Juventus Fano 1906,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/francesco-urso/profil/spieler/199088
AC Cesena,Milan Djuric,23,Bosnia-Herzegovina,Centre-Forward,CF,£270Th.,US Cremonese,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/milan-djuric/profil/spieler/67556
AC Cesena,Matteo Grandi,20,Italy,Goalkeeper,GK,£90Th.,FC Südtirol-Alto Adige,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/matteo-grandi/profil/spieler/155038
Robur Siena,Innocent Emeghara,24,Switzerland,Centre-Forward,CF,£4.50m,FC Lorient,France,£2.78m,In,2013,s,serie-b,https://www.transfermarkt.co.uk/innocent-emeghara/profil/spieler/66022
Robur Siena,Andrea Schiavone,20,Italy,Defensive Midfield,DM,£180Th.,Juventus Primavera,Italy,£1.35m,In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-schiavone/profil/spieler/136133
Robur Siena,Thomás Bedinelli,20,Brazil,Left Winger,LW,£675Th.,Clube de Regatas do Flamengo,Brazil,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/thomas-bedinelli/profil/spieler/184299
Robur Siena,Luca Scapuzzi,22,Italy,Left Winger,LW,£90Th.,Manchester City U21,England,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-scapuzzi/profil/spieler/88709
Robur Siena,Guillermo Giacomazzi,35,Uruguay,Defensive Midfield,DM,£68Th.,US Lecce,Italy,free transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/guillermo-giacomazzi/profil/spieler/6428
Robur Siena,Santiago Morero,31,Argentina,Centre-Back,CB,£180Th.,Chievo Verona,Italy,£18Th.,In,2013,s,serie-b,https://www.transfermarkt.co.uk/santiago-morero/profil/spieler/53139
Robur Siena,Leonardo Spinazzola,20,Italy,Left-Back,LB,£225Th.,Juventus FC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/leonardo-spinazzola/profil/spieler/118689
Robur Siena,Luca Crescenzi,21,Italy,Centre-Back,CB,£225Th.,SS Lazio,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/luca-crescenzi/profil/spieler/127224
Robur Siena,Simone Barigelli,20,Italy,Centre-Back,CB,£45Th.,US Grosseto FC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/simone-barigelli/profil/spieler/163887
Robur Siena,Eugenio Lamanna,23,Italy,Goalkeeper,GK,£810Th.,Genoa CFC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/eugenio-lamanna/profil/spieler/85240
Robur Siena,Mato Milos,20,Croatia,Right-Back,RB,£135Th.,HNK Rijeka,Croatia,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/mato-milos/profil/spieler/178078
Robur Siena,Nico Pulzetti,29,Italy,Central Midfield,CM,£810Th.,Bologna FC 1909,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/nico-pulzetti/profil/spieler/38602
Robur Siena,Alin Bucuroiu,21,Romania,Goalkeeper,GK,£270Th.,Udinese Calcio,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/alin-bucuroiu/profil/spieler/119187
Robur Siena,Carlos Matheu,28,Argentina,Centre-Back,CB,£450Th.,Atalanta BC,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/carlos-matheu/profil/spieler/55932
Robur Siena,Zouhair Feddal,23,Morocco,Centre-Back,CB,£720Th.,Parma FC,Italy,loan transfer,In,2013,s,serie-b,https://www.transfermarkt.co.uk/zouhair-feddal/profil/spieler/129386
Robur Siena,Mattia Di Vincenzo,21,Italy,Goalkeeper,GK,£180Th.,FC Aprilia Racing Club,Italy,?,In,2013,s,serie-b,https://www.transfermarkt.co.uk/mattia-di-vincenzo/profil/spieler/199898
Robur Siena,Simone Monni,16,Italy,Centre-Forward,CF,-,Siena Youth,Italy,-,In,2013,s,serie-b,https://www.transfermarkt.co.uk/simone-monni/profil/spieler/265960
Robur Siena,Giulio Mulas,16,Italy,Right-Back,RB,£113Th.,Siena Primavera,Italy,-,In,2013,s,serie-b,https://www.transfermarkt.co.uk/giulio-mulas/profil/spieler/240102
Robur Siena,Lorenzo Rosseti,18,Italy,Centre-Forward,CF,£113Th.,Siena Primavera,Italy,-,In,2013,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-rosseti/profil/spieler/176130
Robur Siena,Andrea Scicchitano,21,Italy,Central Midfield,CM,£45Th.,US Poggibonsi,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/andrea-scicchitano/profil/spieler/214514
Robur Siena,Pasquale Turi,20,Italy,Left Midfield,LM,£68Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/pasquale-turi/profil/spieler/163324
Robur Siena,Giulio Cavallari,21,Italy,Goalkeeper,GK,£45Th.,US Gavorrano,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/giulio-cavallari/profil/spieler/167438
Robur Siena,Alessio Cannoni,20,Italy,Defensive Midfield,DM,£68Th.,L'Aquila Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/alessio-cannoni/profil/spieler/167288
Robur Siena,Gaël Genevier,31,France,Defensive Midfield,DM,£450Th.,FC Pro Vercelli 1892,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/gael-genevier/profil/spieler/22805
Robur Siena,Paolo Dellafiore,28,Italy,Centre-Back,CB,£450Th.,Calcio Padova,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/paolo-dellafiore/profil/spieler/28935
Robur Siena,Manuel Coppola,31,Italy,Central Midfield,CM,£180Th.,AC Cesena,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/manuel-coppola/profil/spieler/28851
Robur Siena,Gaetano D'Agostino,31,Italy,Central Midfield,CM,£1.35m,Delfino Pescara 1936,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/gaetano-dagostino/profil/spieler/6157
Robur Siena,Marcelo Larrondo,24,Argentina,Centre-Forward,CF,£1.35m,ACF Fiorentina,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marcelo-larrondo/profil/spieler/87463
Robur Siena,Emanuele Calaiò,31,Italy,Centre-Forward,CF,£1.80m,SSC Napoli,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/emanuele-calaio/profil/spieler/22268
Robur Siena,Pietro Manganelli,19,Italy,Centre-Back,CB,£45Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/pietro-manganelli/profil/spieler/199916
Robur Siena,Maiko Candiano,20,Italy,Central Midfield,CM,£68Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/maiko-candiano/profil/spieler/167287
Robur Siena,Filipe,26,Brazil,Defensive Midfield,DM,£360Th.,Varese 1910,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/filipe/profil/spieler/34779
Robur Siena,Marcel Büchel,22,Liechtenstein,Central Midfield,CM,£270Th.,US Cremonese,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/marcel-buchel/profil/spieler/74956
Robur Siena,Niccolò Giannetti,22,Italy,Centre-Forward,CF,£360Th.,AS Cittadella,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/niccolo-giannetti/profil/spieler/99235
Robur Siena,Federico Mannini,21,Italy,Left-Back,LB,£158Th.,San Marino,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/federico-mannini/profil/spieler/131394
Robur Siena,Leonardo Blanchard,25,Italy,Centre-Back,CB,£180Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/leonardo-blanchard/profil/spieler/119366
Robur Siena,Abdou Doumbia,23,France,Left Winger,LW,£248Th.,San Marino,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/abdou-doumbia/profil/spieler/147876
Robur Siena,Alberto Galuppo,27,Italy,Centre-Back,CB,£68Th.,San Marino,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/alberto-galuppo/profil/spieler/25320
Robur Siena,Mariano Romano,23,Italy,Central Midfield,CM,£68Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/mariano-romano/profil/spieler/113626
Robur Siena,Agostino Garofalo,28,Italy,Left-Back,LB,£270Th.,Spezia Calcio,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/agostino-garofalo/profil/spieler/21981
Robur Siena,Lorenzo Checchi,22,Italy,Centre-Back,CB,£45Th.,US Borgo a Buggiano 1920,Italy,"End of loanJun 30, 2013",In,2013,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-checchi/profil/spieler/167289
